shape_id_text,shape_id,shape_pt_sequence,shape_pt_lon,shape_pt_lat
300093,300093,220021,-79.640981,43.705504
300093,300093,220022,-79.640828,43.705643
300093,300093,220023,-79.640651,43.705786
300093,300093,220024,-79.640277,43.706077
300093,300093,220025,-79.639817,43.706408
300093,300093,220026,-79.639574,43.706595
300093,300093,230001,-79.639574,43.706595
300093,300093,230002,-79.639416,43.706716
300093,300093,230003,-79.638068,43.705947
300093,300093,230004,-79.638058,43.705933
300093,300093,230005,-79.638051,43.705921
300093,300093,230006,-79.638048,43.705909
300093,300093,230007,-79.638048,43.705896
300093,300093,230008,-79.638065,43.705862
300093,300093,230009,-79.638101,43.705818
300093,300093,230010,-79.638126,43.705786
300093,300093,230011,-79.638471,43.705458
300093,300093,230012,-79.638486,43.705439
300093,300093,230013,-79.638496,43.70542
300093,300093,230014,-79.638502,43.705399
300093,300093,230015,-79.638504,43.705379
300093,300093,230016,-79.638496,43.705358
300093,300093,230017,-79.638482,43.70534
300093,300093,230018,-79.638469,43.705329
300093,300093,230019,-79.638452,43.705317
300093,300093,230020,-79.638426,43.705301
300093,300093,230021,-79.638404,43.705291
300093,300093,230022,-79.638378,43.705282
300093,300093,230023,-79.638357,43.705278
300093,300093,230024,-79.638151,43.705282
300093,300093,230025,-79.638118,43.705288
300093,300093,230026,-79.638091,43.705304
300093,300093,230027,-79.638075,43.705322
300093,300093,240001,-79.638075,43.705322
300093,300093,240002,-79.638067,43.705344
300093,300093,240003,-79.638066,43.705369
300093,300093,240004,-79.638059,43.705441
300093,300093,240005,-79.638023,43.705885
300093,300093,240006,-79.638023,43.7059
300093,300093,240007,-79.638025,43.705909
300093,300093,240008,-79.638029,43.705916
300093,300093,240009,-79.638037,43.705926
300093,300093,240010,-79.638068,43.705947
300093,300093,240011,-79.639416,43.706716
300093,300093,240012,-79.63907,43.707004
300093,300093,240013,-79.636441,43.7094
300093,300093,250001,-79.636441,43.7094
300093,300093,250002,-79.636254,43.709569
300093,300093,250003,-79.635246,43.710482
300093,300093,250004,-79.634743,43.710932
300093,300093,250005,-79.634523,43.711129
300093,300093,250006,-79.63416,43.711452
300093,300093,250007,-79.63326,43.712262
300093,300093,250008,-79.632704,43.712764
300093,300093,250009,-79.63227,43.71315
300093,300093,250010,-79.632156,43.71325
300093,300093,260001,-79.632156,43.71325
300093,300093,260002,-79.631731,43.713625
300093,300093,260003,-79.630702,43.714532
300093,300093,270001,-79.630702,43.714532
300093,300093,270002,-79.630688,43.714545
300093,300093,270003,-79.63061,43.714612
300093,300093,270004,-79.630529,43.71468
300093,300093,270005,-79.630447,43.714745
300093,300093,270006,-79.630367,43.714809
300093,300093,270007,-79.630268,43.714887
300093,300093,270008,-79.630189,43.714945
300093,300093,270009,-79.63007,43.715026
300093,300093,270010,-79.629835,43.715177
300093,300093,270011,-79.629687,43.715269
300093,300093,270012,-79.629455,43.715401
300093,300093,270013,-79.629057,43.715606
300093,300093,270014,-79.62864,43.715791
300093,300093,270015,-79.628454,43.715867
300093,300093,270016,-79.628223,43.715952
300093,300093,270017,-79.628021,43.716019
300093,300093,270018,-79.627253,43.71625
300093,300093,270019,-79.626626,43.716442
300093,300093,280001,-79.626626,43.716442
300093,300093,280002,-79.625752,43.716708
300093,300093,280003,-79.623627,43.717374
300093,300093,280004,-79.622825,43.717626
300093,300093,280005,-79.621847,43.717929
300093,300093,280006,-79.620649,43.718296
300093,300093,280007,-79.620335,43.718399
300093,300093,280008,-79.62001,43.718512
300093,300093,280009,-79.618548,43.718964
300093,300093,280010,-79.618289,43.719032
300093,300093,280011,-79.617738,43.719199
300093,300093,280012,-79.617093,43.719391
300093,300093,280013,-79.616992,43.719416
300093,300093,280014,-79.616312,43.719596
300093,300093,280015,-79.614488,43.720034
300093,300093,280016,-79.612823,43.720377
300093,300093,290001,-79.612823,43.720377
300093,300093,290002,-79.6126,43.720423
300093,300093,290003,-79.612543,43.720432
300093,300093,290004,-79.612486,43.720446
300093,300093,290005,-79.612428,43.72046
300093,300093,290006,-79.61237,43.720473
300093,300093,290007,-79.612311,43.720478
300093,300093,290008,-79.612253,43.720491
300093,300093,290009,-79.612194,43.7205
300093,300093,290010,-79.612135,43.720509
300093,300093,290011,-79.612077,43.720518
300093,300093,290012,-79.612017,43.720528
300093,300093,290013,-79.611957,43.720537
300093,300093,290014,-79.611899,43.720541
300093,300093,290015,-79.611839,43.720545
300093,300093,290016,-79.611794,43.720559
300093,300093,290017,-79.611749,43.720568
300093,300093,290018,-79.611704,43.720577
300093,300093,290019,-79.611658,43.720582
300093,300093,290020,-79.611612,43.720591
300093,300093,290021,-79.611566,43.7206
300093,300093,290022,-79.611521,43.720604
300093,300093,290023,-79.611475,43.720609
300093,300093,290024,-79.611428,43.720618
300093,300093,290025,-79.611382,43.720618
300093,300093,290026,-79.611336,43.720623
300093,300093,290027,-79.611289,43.720627
300093,300093,290028,-79.611242,43.720632
300093,300093,290029,-79.611195,43.720632
300093,300093,290030,-79.611148,43.720631
300093,300093,290031,-79.611102,43.720636
300093,300093,290032,-79.611054,43.720637
300093,300093,290033,-79.610999,43.720641
300093,300093,290034,-79.610943,43.720641
300093,300093,290035,-79.610888,43.720645
300093,300093,290036,-79.610834,43.720646
300093,300093,290037,-79.610779,43.72065
300093,300093,290038,-79.610723,43.720651
300093,300093,290039,-79.610669,43.72065
300093,300093,290040,-79.610613,43.720646
300093,300093,290041,-79.610558,43.720646
300093,300093,290042,-79.610504,43.720642
300093,300093,290043,-79.610448,43.720642
300093,300093,290044,-79.610393,43.720632
300093,300093,290045,-79.610339,43.720632
300093,300093,290046,-79.610284,43.720624
300093,300093,290047,-79.61023,43.720619
300093,300093,290048,-79.610169,43.720619
300093,300093,290049,-79.610108,43.720611
300093,300093,290050,-79.610048,43.720602
300093,300093,290051,-79.609988,43.720597
300093,300093,290052,-79.609928,43.720588
300093,300093,290053,-79.609867,43.720583
300093,300093,290054,-79.609807,43.720575
300093,300093,290055,-79.609748,43.720561
300093,300093,290056,-79.609689,43.720552
300093,300093,290057,-79.609629,43.720544
300093,300093,290058,-79.60957,43.720529
300093,300093,290059,-79.609511,43.720521
300093,300093,290060,-79.609453,43.720507
300093,300093,290061,-79.609395,43.720498
300093,300093,290062,-79.609335,43.720481
300093,300093,290063,-79.609277,43.720467
300093,300093,290064,-79.609221,43.720454
300093,300093,290065,-79.609163,43.72044
300093,300093,290066,-79.609106,43.720426
300093,300093,290067,-79.609058,43.720413
300093,300093,290068,-79.607926,43.720176
300093,300093,290069,-79.607386,43.720062
300093,300093,290070,-79.607077,43.719997
300093,300093,290071,-79.606968,43.719975
300093,300093,290072,-79.606401,43.719853
300093,300093,290073,-79.606366,43.719845
300093,300093,290074,-79.603698,43.71923
300093,300093,300001,-79.603698,43.71923
300093,300093,300002,-79.603524,43.71919
300093,300093,300003,-79.603466,43.719176
300093,300093,300004,-79.5993,43.718186
300093,300093,300005,-79.599058,43.718144
300093,300093,300006,-79.598992,43.718132
300093,300093,300007,-79.597095,43.717656
300093,300093,300008,-79.595932,43.717363
300093,300093,310001,-79.595932,43.717363
300093,300093,310002,-79.595832,43.717338
300093,300093,310003,-79.595693,43.717302
300093,300093,310004,-79.595629,43.717289
300093,300093,310005,-79.593772,43.716824
300093,300093,310006,-79.592763,43.716584
300093,300093,310007,-79.592622,43.716551
300093,300093,310008,-79.592062,43.716411
300093,300093,320001,-79.592062,43.716411
300093,300093,320002,-79.590688,43.716069
300093,300093,320003,-79.590183,43.715951
300093,300093,330001,-79.590183,43.715951
300093,300093,330002,-79.58979,43.71586
300093,300093,330003,-79.588861,43.715664
300093,300093,330004,-79.585436,43.714828
300093,300093,340001,-79.585436,43.714828
300093,300093,340002,-79.585245,43.714782
300093,300093,340003,-79.581302,43.713904
300093,300093,350001,-79.581302,43.713904
300093,300093,350002,-79.581124,43.713864
300093,300093,350003,-79.578928,43.71335
300093,300093,360001,-79.578928,43.71335
300093,300093,360002,-79.576518,43.712785
300093,300093,370001,-79.576518,43.712785
300093,300093,370002,-79.575659,43.712584
300093,300093,370003,-79.574373,43.712279
300093,300093,380001,-79.574373,43.712279
300093,300093,380002,-79.571743,43.711653
300093,300093,390001,-79.571743,43.711653
300093,300093,390002,-79.571377,43.711567
300093,300093,390003,-79.570564,43.711421
300093,300093,390004,-79.570325,43.711389
300093,300093,390005,-79.569975,43.71136
300093,300093,390006,-79.569629,43.71134
300093,300093,390007,-79.569187,43.711325
300093,300093,390008,-79.56914,43.711323
300093,300093,390009,-79.568705,43.711349
300093,300093,390010,-79.568319,43.711365
300093,300093,390011,-79.56793,43.711427
300093,300093,390012,-79.567504,43.711511
300093,300093,390013,-79.567281,43.711568
300093,300093,390014,-79.567185,43.711594
300093,300093,400001,-79.567185,43.711594
300093,300093,400002,-79.566709,43.711724
300093,300093,400003,-79.564193,43.712305
300093,300093,400004,-79.563822,43.712394
300093,300093,410001,-79.563822,43.712394
300093,300093,410002,-79.563255,43.712531
300093,300093,410003,-79.563203,43.71254
300093,300093,410004,-79.562617,43.71268
300093,300093,410005,-79.562363,43.712743
300093,300093,410006,-79.562214,43.712775
300093,300093,410007,-79.559696,43.713338
300093,300093,410008,-79.559717,43.713379
300093,300093,410009,-79.559737,43.713424
300093,300093,410010,-79.559757,43.713464
300093,300093,410011,-79.559777,43.713509
300093,300093,410012,-79.559793,43.713554
300093,300093,410013,-79.559804,43.713595
300093,300093,410014,-79.559813,43.71364
300093,300093,410015,-79.559818,43.713684
300093,300093,410016,-79.559817,43.713729
300093,300093,410017,-79.559811,43.713775
300093,300093,410018,-79.5598,43.71382
300093,300093,410019,-79.559787,43.713865
300093,300093,410020,-79.559762,43.71395
300093,300093,410021,-79.559747,43.713995
300093,300093,410022,-79.559736,43.71403
300093,300093,420001,-79.559736,43.71403
300093,300093,420002,-79.559732,43.714041
300093,300093,420003,-79.559715,43.714081
300093,300093,420004,-79.559697,43.714126
300093,300093,420005,-79.559678,43.714166
300093,300093,420006,-79.55966,43.714212
300093,300093,420007,-79.559641,43.714252
300093,300093,420008,-79.559623,43.714297
300093,300093,420009,-79.559605,43.714337
300093,300093,420010,-79.559586,43.714383
300093,300093,420011,-79.559568,43.714428
300093,300093,420012,-79.559549,43.714468
300093,300093,420013,-79.559531,43.714513
300093,300093,420014,-79.559513,43.714554
300093,300093,420015,-79.559494,43.714599
300093,300093,420016,-79.559476,43.714639
300093,300093,420017,-79.559457,43.714684
300093,300093,420018,-79.559439,43.714725
300093,300093,420019,-79.559421,43.71477
300093,300093,420020,-79.559402,43.71481
300093,300093,420021,-79.559382,43.714855
300093,300093,420022,-79.559365,43.7149
300093,300093,420023,-79.559347,43.714941
300093,300093,420024,-79.559327,43.714986
300093,300093,420025,-79.559309,43.715026
300093,300093,420026,-79.55929,43.715071
300093,300093,420027,-79.559272,43.715112
300093,300093,420028,-79.559254,43.715157
300093,300093,420029,-79.559235,43.715197
300093,300093,420030,-79.559217,43.715243
300093,300093,420031,-79.559198,43.715283
300093,300093,420032,-79.55918,43.715328
300093,300093,420033,-79.559162,43.715372
300093,300093,420034,-79.559143,43.715414
300093,300093,420035,-79.559125,43.715458
300093,300093,420036,-79.559106,43.715499
300093,300093,420037,-79.559088,43.715544
300093,300093,420038,-79.55907,43.715585
300093,300093,420039,-79.559051,43.715629
300093,300093,420040,-79.559033,43.71567
300093,300093,420041,-79.559014,43.715715
300093,300093,420042,-79.558996,43.715756
300093,300093,420043,-79.558977,43.7158
300093,300093,420044,-79.55896,43.715845
300093,300093,420045,-79.558948,43.71589
300093,300093,420046,-79.558927,43.715931
300093,300093,420047,-79.558906,43.715972
300093,300093,420048,-79.558884,43.716012
300093,300093,420049,-79.558861,43.716057
300093,300093,420050,-79.558836,43.716102
300093,300093,420051,-79.558809,43.716142
300093,300093,420052,-79.55878,43.716179
300093,300093,420053,-79.558748,43.716214
300093,300093,420054,-79.558707,43.716251
300093,300093,420055,-79.558661,43.716282
300093,300093,420056,-79.558611,43.716309
300093,300093,420057,-79.558561,43.716336
300093,300093,420058,-79.558507,43.716359
300093,300093,420059,-79.55845,43.716377
300093,300093,420060,-79.558392,43.716395
300093,300093,420061,-79.558334,43.716408
300093,300093,420062,-79.558275,43.716422
300093,300093,420063,-79.558215,43.716436
300093,300093,420064,-79.558098,43.716463
300093,300093,420065,-79.558039,43.71648
300093,300093,420066,-79.557922,43.716507
300093,300093,420067,-79.557862,43.716521
300093,300093,420068,-79.557803,43.716535
300093,300093,420069,-79.557744,43.716548
300093,300093,420070,-79.557686,43.716562
300093,300093,420071,-79.557627,43.716579
300093,300093,420072,-79.557567,43.716593
300093,300093,420073,-79.557332,43.716648
300093,300093,420074,-79.557272,43.716661
300093,300093,420075,-79.557214,43.716679
300093,300093,420076,-79.557155,43.716692
300093,300093,420077,-79.557096,43.716706
300093,300093,420078,-79.557038,43.71672
300093,300093,420079,-79.556978,43.716733
300093,300093,420080,-79.556919,43.716747
300093,300093,420081,-79.55686,43.716761
300093,300093,420082,-79.556802,43.716773
300093,300093,420083,-79.556743,43.716787
300093,300093,420084,-79.556683,43.716805
300093,300093,420085,-79.556624,43.716819
300093,300093,420086,-79.556566,43.716832
300093,300093,420087,-79.556507,43.716846
300093,300093,420088,-79.556448,43.71686
300093,300093,420089,-79.556388,43.716873
300093,300093,420090,-79.55633,43.716886
300093,300093,420091,-79.55632,43.716889
300093,300093,430001,-79.55632,43.716889
300093,300093,430002,-79.556271,43.7169
300093,300093,430003,-79.556212,43.716918
300093,300093,430004,-79.556154,43.716932
300093,300093,430005,-79.556094,43.716945
300093,300093,430006,-79.55599,43.716967
300093,300093,430007,-79.555694,43.716315
300093,300093,430008,-79.555147,43.715175
300093,300093,440001,-79.555147,43.715175
300093,300093,440002,-79.555122,43.715122
300093,300093,440003,-79.555047,43.714849
300093,300093,440004,-79.555035,43.714817
300093,300093,440005,-79.555025,43.714785
300093,300093,440006,-79.555014,43.714754
300093,300093,440007,-79.555005,43.714722
300093,300093,440008,-79.554987,43.714691
300093,300093,440009,-79.55498,43.714664
300093,300093,440010,-79.55498,43.714633
300093,300093,440011,-79.554981,43.714601
300093,300093,440012,-79.554976,43.71457
300093,300093,440013,-79.554973,43.714538
300093,300093,440014,-79.554969,43.714502
300093,300093,440015,-79.555612,43.714342
300093,300093,440016,-79.556327,43.714164
300093,300093,440017,-79.556463,43.71413
300094,300094,10001,-79.556463,43.71413
300094,300094,10002,-79.556871,43.714028
300094,300094,10003,-79.559578,43.713367
300094,300094,20001,-79.559578,43.713367
300094,300094,20002,-79.559696,43.713338
300094,300094,20003,-79.562214,43.712775
300094,300094,20004,-79.562363,43.712743
300094,300094,20005,-79.562617,43.71268
300094,300094,20006,-79.563203,43.71254
300094,300094,20007,-79.563255,43.712531
300094,300094,20008,-79.56406,43.712337
300094,300094,30001,-79.56406,43.712337
300094,300094,30002,-79.564193,43.712305
300094,300094,30003,-79.56659,43.711751
300094,300094,40001,-79.56659,43.711751
300094,300094,40002,-79.566709,43.711724
300094,300094,40003,-79.567281,43.711568
300094,300094,40004,-79.567504,43.711511
300094,300094,40005,-79.56793,43.711427
300094,300094,40006,-79.568319,43.711365
300094,300094,40007,-79.568705,43.711349
300094,300094,40008,-79.56914,43.711323
300094,300094,40009,-79.569187,43.711325
300094,300094,40010,-79.569629,43.71134
300094,300094,40011,-79.569975,43.71136
300094,300094,40012,-79.570325,43.711389
300094,300094,40013,-79.570564,43.711421
300094,300094,40014,-79.571256,43.711545
300094,300094,50001,-79.571256,43.711545
300094,300094,50002,-79.571377,43.711567
300094,300094,50003,-79.57435,43.712273
300094,300094,60001,-79.57435,43.712273
300094,300094,60002,-79.575659,43.712584
300094,300094,60003,-79.577097,43.712921
300094,300094,70001,-79.577097,43.712921
300094,300094,70002,-79.58096,43.713825
300094,300094,80001,-79.58096,43.713825
300094,300094,80002,-79.581124,43.713864
300094,300094,80003,-79.585055,43.71474
300094,300094,90001,-79.585055,43.71474
300094,300094,90002,-79.585245,43.714782
300094,300094,90003,-79.588861,43.715664
300094,300094,90004,-79.589406,43.715779
300094,300094,100001,-79.589406,43.715779
300094,300094,100002,-79.58979,43.71586
300094,300094,100003,-79.590688,43.716069
300094,300094,100004,-79.592393,43.716494
300094,300094,110001,-79.592393,43.716494
300094,300094,110002,-79.592622,43.716551
300094,300094,110003,-79.592763,43.716584
300094,300094,110004,-79.593772,43.716824
300094,300094,110005,-79.595629,43.717289
300094,300094,110006,-79.595693,43.717302
300094,300094,110007,-79.595832,43.717338
300094,300094,110008,-79.597095,43.717656
300094,300094,110009,-79.598992,43.718132
300094,300094,110010,-79.599058,43.718144
300094,300094,110011,-79.5993,43.718186
300094,300094,110012,-79.602644,43.718981
300094,300094,120001,-79.602644,43.718981
300094,300094,120002,-79.603466,43.719176
300094,300094,120003,-79.603524,43.71919
300094,300094,120004,-79.606366,43.719845
300094,300094,120005,-79.606401,43.719853
300094,300094,120006,-79.606968,43.719975
300094,300094,120007,-79.607077,43.719997
300094,300094,120008,-79.607386,43.720062
300094,300094,120009,-79.607926,43.720176
300094,300094,120010,-79.609058,43.720413
300094,300094,120011,-79.609106,43.720426
300094,300094,120012,-79.609163,43.72044
300094,300094,120013,-79.609221,43.720454
300094,300094,120014,-79.609277,43.720467
300094,300094,120015,-79.609335,43.720481
300094,300094,120016,-79.609395,43.720498
300094,300094,120017,-79.609453,43.720507
300094,300094,120018,-79.609511,43.720521
300094,300094,120019,-79.60957,43.720529
300094,300094,120020,-79.609629,43.720544
300094,300094,120021,-79.609689,43.720552
300094,300094,120022,-79.609748,43.720561
300094,300094,120023,-79.609807,43.720575
300094,300094,120024,-79.609867,43.720583
300094,300094,120025,-79.609928,43.720588
300094,300094,120026,-79.609988,43.720597
300094,300094,120027,-79.610048,43.720602
300094,300094,120028,-79.610108,43.720611
300094,300094,120029,-79.610169,43.720619
300094,300094,120030,-79.61023,43.720619
300094,300094,120031,-79.610284,43.720624
300094,300094,120032,-79.610339,43.720632
300094,300094,120033,-79.610393,43.720632
300094,300094,120034,-79.610448,43.720642
300094,300094,120035,-79.610504,43.720642
300094,300094,120036,-79.610558,43.720646
300094,300094,120037,-79.610613,43.720646
300094,300094,120038,-79.610669,43.72065
300094,300094,120039,-79.610723,43.720651
300094,300094,120040,-79.610779,43.72065
300094,300094,120041,-79.610834,43.720646
300094,300094,120042,-79.610888,43.720645
300094,300094,120043,-79.610943,43.720641
300094,300094,120044,-79.610999,43.720641
300094,300094,120045,-79.611054,43.720637
300094,300094,120046,-79.611102,43.720636
300094,300094,120047,-79.611148,43.720631
300094,300094,120048,-79.611195,43.720632
300094,300094,120049,-79.611242,43.720632
300094,300094,120050,-79.611289,43.720627
300094,300094,120051,-79.611336,43.720623
300094,300094,120052,-79.611382,43.720618
300094,300094,120053,-79.611428,43.720618
300094,300094,120054,-79.611475,43.720609
300094,300094,120055,-79.611521,43.720604
300094,300094,120056,-79.611566,43.7206
300094,300094,120057,-79.611612,43.720591
300094,300094,120058,-79.611658,43.720582
300094,300094,120059,-79.611704,43.720577
300094,300094,120060,-79.611749,43.720568
300094,300094,120061,-79.611794,43.720559
300094,300094,120062,-79.611839,43.720545
300094,300094,120063,-79.611899,43.720541
300094,300094,120064,-79.611957,43.720537
300094,300094,120065,-79.612017,43.720528
300094,300094,120066,-79.612077,43.720518
300094,300094,120067,-79.612135,43.720509
300094,300094,120068,-79.612194,43.7205
300094,300094,120069,-79.612253,43.720491
300094,300094,120070,-79.612311,43.720478
300094,300094,120071,-79.61237,43.720473
300094,300094,120072,-79.612385,43.72047
300094,300094,130001,-79.612385,43.72047
300094,300094,130002,-79.612428,43.72046
300094,300094,130003,-79.612486,43.720446
300094,300094,130004,-79.612543,43.720432
300094,300094,130005,-79.6126,43.720423
300094,300094,130006,-79.614488,43.720034
300094,300094,130007,-79.616312,43.719596
300094,300094,130008,-79.616992,43.719416
300094,300094,130009,-79.617093,43.719391
300094,300094,130010,-79.617738,43.719199
300094,300094,130011,-79.618289,43.719032
300094,300094,130012,-79.618548,43.718964
300094,300094,130013,-79.62001,43.718512
300094,300094,130014,-79.620335,43.718399
300094,300094,130015,-79.620649,43.718296
300094,300094,130016,-79.621847,43.717929
300094,300094,130017,-79.622825,43.717626
300094,300094,130018,-79.623627,43.717374
300094,300094,130019,-79.625752,43.716708
300094,300094,130020,-79.627253,43.71625
300094,300094,130021,-79.627868,43.716065
300094,300094,140001,-79.627868,43.716065
300094,300094,140002,-79.628021,43.716019
300094,300094,140003,-79.628223,43.715952
300094,300094,140004,-79.628454,43.715867
300094,300094,140005,-79.62864,43.715791
300094,300094,140006,-79.629057,43.715606
300094,300094,140007,-79.629455,43.715401
300094,300094,140008,-79.629687,43.715269
300094,300094,140009,-79.629835,43.715177
300094,300094,140010,-79.630001,43.71507
300094,300094,150001,-79.630001,43.71507
300094,300094,150002,-79.63007,43.715026
300094,300094,150003,-79.630189,43.714945
300094,300094,150004,-79.630268,43.714887
300094,300094,150005,-79.630367,43.714809
300094,300094,150006,-79.630447,43.714745
300094,300094,150007,-79.630529,43.71468
300094,300094,150008,-79.63061,43.714612
300094,300094,150009,-79.630688,43.714545
300094,300094,150010,-79.631731,43.713625
300094,300094,150011,-79.632248,43.71317
300094,300094,160001,-79.632248,43.71317
300094,300094,160002,-79.63227,43.71315
300094,300094,160003,-79.632704,43.712764
300094,300094,160004,-79.63326,43.712262
300094,300094,160005,-79.63416,43.711452
300094,300094,160006,-79.634523,43.711129
300094,300094,160007,-79.634743,43.710932
300094,300094,160008,-79.635246,43.710482
300094,300094,160009,-79.636177,43.709639
300094,300094,170001,-79.636177,43.709639
300094,300094,170002,-79.636254,43.709569
300094,300094,170003,-79.63907,43.707004
300094,300094,170004,-79.639318,43.706797
300094,300094,180001,-79.639318,43.706797
300094,300094,180002,-79.639416,43.706716
300094,300094,180003,-79.639817,43.706408
300094,300094,180004,-79.640277,43.706077
300094,300094,180005,-79.640651,43.705786
300094,300094,180006,-79.640828,43.705643
300094,300094,180007,-79.640981,43.705504
300094,300094,180008,-79.641079,43.705413
300094,300094,180009,-79.641159,43.705315
300094,300094,180010,-79.641231,43.705212
300094,300094,180011,-79.641471,43.704838
300094,300094,180012,-79.641772,43.70438
300094,300094,180013,-79.642082,43.704455
300094,300094,180014,-79.642139,43.704466
300094,300094,180015,-79.642199,43.704475
300094,300094,180016,-79.642275,43.704485
300094,300094,180017,-79.642341,43.704491
300094,300094,180018,-79.642393,43.704495
300094,300094,180019,-79.642442,43.704495
300094,300094,180020,-79.642493,43.704493
300094,300094,180021,-79.642538,43.704489
300094,300094,180022,-79.642609,43.704478
300094,300094,180023,-79.642675,43.704464
300094,300094,180024,-79.642746,43.704444
300094,300094,180025,-79.642805,43.704423
300094,300094,180026,-79.64319,43.704252
300094,300094,180027,-79.643609,43.704058
300094,300094,180028,-79.643667,43.704029
300094,300094,180029,-79.64373,43.704006
300094,300094,180030,-79.643798,43.703991
300094,300094,180031,-79.643867,43.703982
300094,300094,180032,-79.643938,43.70398
300094,300094,180033,-79.644008,43.703985
300094,300094,180034,-79.644077,43.703998
300094,300094,180035,-79.644142,43.704018
300094,300094,180036,-79.644221,43.704052
300094,300094,180037,-79.644444,43.70416
300094,300094,180038,-79.644501,43.704178
300094,300094,180039,-79.644561,43.70419
300094,300094,180040,-79.644636,43.704195
300094,300094,180041,-79.644712,43.704194
300094,300094,190001,-79.644712,43.704194
300094,300094,190002,-79.64517,43.704185
300094,300094,190003,-79.645693,43.704172
300094,300094,190004,-79.646438,43.704158
300094,300094,190005,-79.646703,43.704152
300094,300094,190006,-79.647705,43.704134
300094,300094,190007,-79.648023,43.704131
300094,300094,190008,-79.648029,43.704429
300094,300094,200001,-79.648029,43.704429
300094,300094,200002,-79.648034,43.704681
300094,300094,200003,-79.648047,43.704826
300094,300094,200004,-79.648056,43.705001
300094,300094,200005,-79.64806,43.705324
300094,300094,200006,-79.648069,43.705401
300094,300094,200007,-79.648074,43.705454
300094,300094,200008,-79.648768,43.70544
300094,300094,210001,-79.648768,43.70544
300094,300094,210002,-79.649112,43.705432
300094,300094,210003,-79.649747,43.70542
300094,300094,210004,-79.649763,43.705426
300094,300094,210005,-79.649776,43.705438
300094,300094,210006,-79.649784,43.705453
300094,300094,210007,-79.649786,43.705467
300094,300094,210008,-79.649783,43.705497
300094,300094,210009,-79.649762,43.705526
300094,300094,210010,-79.64791,43.707161
300094,300094,220001,-79.64791,43.707161
300094,300094,220002,-79.64764,43.7074
300094,300094,220003,-79.647601,43.707446
300094,300094,220004,-79.647573,43.707489
300094,300094,220005,-79.64748,43.707621
300094,300094,220006,-79.647386,43.70773
300094,300094,220007,-79.647286,43.707821
300094,300094,220008,-79.646359,43.708658
300094,300094,220009,-79.646294,43.708706
300094,300094,220010,-79.646258,43.708728
300094,300094,220011,-79.646223,43.708747
300094,300094,220012,-79.646162,43.708773
300094,300094,220013,-79.646075,43.708807
300094,300094,220014,-79.646028,43.708825
300094,300094,220015,-79.645943,43.708851
300094,300094,220016,-79.645879,43.708865
300094,300094,220017,-79.645789,43.70888
300094,300094,220018,-79.645655,43.708891
300094,300094,220019,-79.645566,43.708888
300094,300094,220020,-79.645486,43.708882
300094,300094,220021,-79.645386,43.708864
300094,300094,220022,-79.645302,43.708846
300094,300094,220023,-79.645238,43.708824
300094,300094,220024,-79.645192,43.708807
300094,300094,220025,-79.645134,43.708782
300094,300094,230001,-79.645134,43.708782
300094,300094,230002,-79.645112,43.708773
300094,300094,230003,-79.645006,43.708715
300094,300094,230004,-79.644478,43.708441
300094,300094,230005,-79.644191,43.708285
300094,300094,230006,-79.644109,43.708357
300094,300094,230007,-79.643786,43.708649
300094,300094,240001,-79.643786,43.708649
300094,300094,240002,-79.643387,43.709012
300094,300094,240003,-79.642678,43.709654
300094,300094,240004,-79.642313,43.709978
300094,300094,240005,-79.642653,43.710168
300094,300094,240006,-79.64272,43.710208
300094,300094,250001,-79.64272,43.710208
300094,300094,250002,-79.643416,43.710619
300094,300094,250003,-79.643755,43.710821
300094,300094,260001,-79.643755,43.710821
300094,300094,260002,-79.64388,43.710895
300094,300094,260003,-79.644102,43.711027
300094,300094,260004,-79.644207,43.711084
300094,300094,260005,-79.644352,43.711155
300094,300094,260006,-79.644506,43.711225
300094,300094,260007,-79.644653,43.711299
300094,300094,260008,-79.644748,43.711349
300094,300094,260009,-79.644949,43.711468
300094,300094,260010,-79.645257,43.711654
300094,300094,260011,-79.645381,43.711726
300094,300094,260012,-79.645442,43.711765
300094,300094,260013,-79.645489,43.711797
300094,300094,260014,-79.646049,43.712213
300094,300094,260015,-79.646188,43.712315
300094,300094,270001,-79.646188,43.712315
300094,300094,270002,-79.646293,43.712392
300094,300094,270003,-79.646593,43.712617
300094,300094,270004,-79.646636,43.712648
300094,300094,270005,-79.646679,43.712677
300094,300094,270006,-79.646718,43.7127
300094,300094,270007,-79.646748,43.712714
300094,300094,270008,-79.646782,43.712728
300094,300094,270009,-79.646824,43.712741
300094,300094,270010,-79.646912,43.712762
300094,300094,270011,-79.647467,43.7129
300094,300094,270012,-79.647625,43.712561
300094,300094,280001,-79.647625,43.712561
300094,300094,280002,-79.647665,43.712476
300094,300094,280003,-79.648391,43.712658
300094,300094,280004,-79.648836,43.712767
300094,300094,280005,-79.649345,43.712892
300094,300094,280006,-79.649461,43.712922
300094,300094,290001,-79.649461,43.712922
300094,300094,290002,-79.649718,43.712989
300094,300094,290003,-79.649762,43.713004
300094,300094,290004,-79.649818,43.713027
300094,300094,290005,-79.649964,43.713096
300094,300094,290006,-79.650034,43.713135
300094,300094,290007,-79.650149,43.713213
300094,300094,290008,-79.650228,43.713278
300094,300094,290009,-79.650303,43.713349
300094,300094,290010,-79.650326,43.713377
300094,300094,290011,-79.650372,43.713434
