route_id,route_short_name,route_long_name,direction_id,trip_id,first_departure_seconds,first_departure_time,service_period,previous_departure_seconds,headway_min
5,5,Dixie,1,29893644,91440,25:24:00,late night,89340.0,35.0
6,6,Credit Woodlands,0,29681115,19560,05:26:00,early morning,18000.0,26.0
6,6,Credit Woodlands,0,29681104,21240,05:54:00,early morning,19560.0,28.0
6,6,Credit Woodlands,0,29681118,22920,06:22:00,AM peak,21240.0,28.0
6,6,Credit Woodlands,0,29681101,24360,06:46:00,AM peak,22920.0,24.0
6,6,Credit Woodlands,0,29681100,26400,07:20:00,AM peak,24360.0,34.0
6,6,Credit Woodlands,0,29681116,28200,07:50:00,AM peak,26400.0,30.0
6,6,Credit Woodlands,0,29681097,30000,08:20:00,AM peak,28200.0,30.0
6,6,Credit Woodlands,0,29681096,31800,08:50:00,AM peak,30000.0,30.0
6,6,Credit Woodlands,0,29681117,33600,09:20:00,midday,31800.0,30.0
6,6,Credit Woodlands,0,29681078,35400,09:50:00,midday,33600.0,30.0
6,6,Credit Woodlands,0,29681070,37200,10:20:00,midday,35400.0,30.0
6,6,Credit Woodlands,0,29681120,39000,10:50:00,midday,37200.0,30.0
6,6,Credit Woodlands,0,29681082,40800,11:20:00,midday,39000.0,30.0
6,6,Credit Woodlands,0,29681068,42600,11:50:00,midday,40800.0,30.0
6,6,Credit Woodlands,0,29681119,44400,12:20:00,midday,42600.0,30.0
6,6,Credit Woodlands,0,29681081,46200,12:50:00,midday,44400.0,30.0
6,6,Credit Woodlands,0,29681066,48000,13:20:00,midday,46200.0,30.0
6,6,Credit Woodlands,0,29681114,49800,13:50:00,midday,48000.0,30.0
6,6,Credit Woodlands,0,29681065,51240,14:14:00,midday,49800.0,24.0
6,6,Credit Woodlands,0,29681083,52680,14:38:00,midday,51240.0,24.0
6,6,Credit Woodlands,0,29684114,53100,14:45:00,midday,52680.0,7.0
6,6,Credit Woodlands,0,29684122,53400,14:50:00,midday,53100.0,5.0
6,6,Credit Woodlands,0,29681058,54120,15:02:00,PM peak,53400.0,12.0
6,6,Credit Woodlands,0,29681121,55680,15:28:00,PM peak,54120.0,26.0
6,6,Credit Woodlands,0,29681051,57240,15:54:00,PM peak,55680.0,26.0
6,6,Credit Woodlands,0,29681077,58800,16:20:00,PM peak,57240.0,26.0
6,6,Credit Woodlands,0,29681059,60360,16:46:00,PM peak,58800.0,26.0
6,6,Credit Woodlands,0,29681122,61920,17:12:00,PM peak,60360.0,26.0
6,6,Credit Woodlands,0,29681049,63480,17:38:00,PM peak,61920.0,26.0
6,6,Credit Woodlands,0,29681084,65040,18:04:00,PM peak,63480.0,26.0
6,6,Credit Woodlands,0,29681061,66480,18:28:00,PM peak,65040.0,24.0
6,6,Credit Woodlands,0,29681123,67800,18:50:00,PM peak,66480.0,22.0
6,6,Credit Woodlands,0,29681047,69120,19:12:00,evening,67800.0,22.0
6,6,Credit Woodlands,0,29681086,70680,19:38:00,evening,69120.0,26.0
6,6,Credit Woodlands,0,29681062,72360,20:06:00,evening,70680.0,28.0
6,6,Credit Woodlands,0,29681045,74040,20:34:00,evening,72360.0,28.0
6,6,Credit Woodlands,0,29681088,75720,21:02:00,evening,74040.0,28.0
6,6,Credit Woodlands,0,29681060,77400,21:30:00,evening,75720.0,28.0
6,6,Credit Woodlands,0,29681042,79080,21:58:00,evening,77400.0,28.0
6,6,Credit Woodlands,0,29681085,80760,22:26:00,late night,79080.0,28.0
6,6,Credit Woodlands,0,29681063,82320,22:52:00,late night,80760.0,26.0
6,6,Credit Woodlands,0,29681041,83880,23:18:00,late night,82320.0,26.0
6,6,Credit Woodlands,0,29681091,86040,23:54:00,late night,83880.0,36.0
6,6,Credit Woodlands,0,29681038,88200,24:30:00,late night,86040.0,36.0
6,6,Credit Woodlands,0,29681087,90360,25:06:00,late night,88200.0,36.0
6,6,Credit Woodlands,0,29681037,92520,25:42:00,late night,90360.0,36.0
6,6,Credit Woodlands,0,29681092,94680,26:18:00,late night,92520.0,36.0
6,6,Credit Woodlands,1,29681124,18900,05:15:00,early morning,18300.0,10.0
6,6,Credit Woodlands,1,29681110,20580,05:43:00,early morning,18900.0,28.0
6,6,Credit Woodlands,1,29681103,22380,06:13:00,AM peak,20580.0,30.0
6,6,Credit Woodlands,1,29681102,24180,06:43:00,AM peak,22380.0,30.0
6,6,Credit Woodlands,1,29681107,25980,07:13:00,AM peak,24180.0,30.0
6,6,Credit Woodlands,1,29684144,27000,07:30:00,AM peak,25980.0,17.0
6,6,Credit Woodlands,1,29681099,27780,07:43:00,AM peak,27000.0,13.0
6,6,Credit Woodlands,1,29681098,29580,08:13:00,AM peak,27780.0,30.0
6,6,Credit Woodlands,1,29681108,31380,08:43:00,AM peak,29580.0,30.0
6,6,Credit Woodlands,1,29681095,33180,09:13:00,midday,31380.0,30.0
6,6,Credit Woodlands,1,29681094,34980,09:43:00,midday,33180.0,30.0
6,6,Credit Woodlands,1,29681109,36780,10:13:00,midday,34980.0,30.0
6,6,Credit Woodlands,1,29681072,38580,10:43:00,midday,36780.0,30.0
6,6,Credit Woodlands,1,29681069,40380,11:13:00,midday,38580.0,30.0
6,6,Credit Woodlands,1,29681106,42180,11:43:00,midday,40380.0,30.0
6,6,Credit Woodlands,1,29681071,43980,12:13:00,midday,42180.0,30.0
6,6,Credit Woodlands,1,29681067,45780,12:43:00,midday,43980.0,30.0
6,6,Credit Woodlands,1,29681111,47580,13:13:00,midday,45780.0,30.0
6,6,Credit Woodlands,1,29681073,49380,13:43:00,midday,47580.0,30.0
6,6,Credit Woodlands,1,29681064,51180,14:13:00,midday,49380.0,30.0
6,6,Credit Woodlands,1,29681105,52980,14:43:00,midday,51180.0,30.0
6,6,Credit Woodlands,1,29681054,54780,15:13:00,PM peak,52980.0,30.0
6,6,Credit Woodlands,1,29681074,56460,15:41:00,PM peak,54780.0,28.0
6,6,Credit Woodlands,1,29681052,58020,16:07:00,PM peak,56460.0,26.0
6,6,Credit Woodlands,1,29681112,59460,16:31:00,PM peak,58020.0,24.0
6,6,Credit Woodlands,1,29681050,60900,16:55:00,PM peak,59460.0,24.0
6,6,Credit Woodlands,1,29681075,62340,17:19:00,PM peak,60900.0,24.0
6,6,Credit Woodlands,1,29681053,63780,17:43:00,PM peak,62340.0,24.0
6,6,Credit Woodlands,1,29681113,65220,18:07:00,PM peak,63780.0,24.0
6,6,Credit Woodlands,1,29681048,66780,18:33:00,PM peak,65220.0,26.0
6,6,Credit Woodlands,1,29681090,68340,18:59:00,PM peak,66780.0,26.0
6,6,Credit Woodlands,1,29681056,70140,19:29:00,evening,68340.0,30.0
6,6,Credit Woodlands,1,29681046,71940,19:59:00,evening,70140.0,30.0
6,6,Credit Woodlands,1,29681079,73740,20:29:00,evening,71940.0,30.0
6,6,Credit Woodlands,1,29681055,75420,20:57:00,evening,73740.0,28.0
6,6,Credit Woodlands,1,29681044,77100,21:25:00,evening,75420.0,28.0
6,6,Credit Woodlands,1,29681089,78780,21:53:00,evening,77100.0,28.0
6,6,Credit Woodlands,1,29681057,80340,22:19:00,late night,78780.0,26.0
6,6,Credit Woodlands,1,29681043,81900,22:45:00,late night,80340.0,26.0
6,6,Credit Woodlands,1,29681080,84180,23:23:00,late night,81900.0,38.0
6,6,Credit Woodlands,1,29681040,86460,24:01:00,late night,84180.0,38.0
6,6,Credit Woodlands,1,29681076,88740,24:39:00,late night,86460.0,38.0
6,6,Credit Woodlands,1,29681039,90900,25:15:00,late night,88740.0,36.0
6,6,Credit Woodlands,1,29681093,93000,25:50:00,late night,90900.0,35.0
7,7,Airport,0,29679688,11160,03:06:00,early morning,8760.0,40.0
7,7,Airport,0,29679689,13560,03:46:00,early morning,11160.0,40.0
7,7,Airport,0,29679690,15960,04:26:00,early morning,13560.0,40.0
7,7,Airport,0,29892654,17340,04:49:00,early morning,15960.0,23.0
7,7,Airport,0,29892655,18720,05:12:00,early morning,17340.0,23.0
7,7,Airport,0,29892656,20100,05:35:00,early morning,18720.0,23.0
7,7,Airport,0,29892657,21480,05:58:00,early morning,20100.0,23.0
7,7,Airport,0,29892658,22800,06:20:00,AM peak,21480.0,22.0
7,7,Airport,0,29892659,24000,06:40:00,AM peak,22800.0,20.0
7,7,Airport,0,29892660,25200,07:00:00,AM peak,24000.0,20.0
7,7,Airport,0,29892661,26640,07:24:00,AM peak,25200.0,24.0
7,7,Airport,0,29892662,28080,07:48:00,AM peak,26640.0,24.0
7,7,Airport,0,29892663,29640,08:14:00,AM peak,28080.0,26.0
7,7,Airport,0,29892664,31200,08:40:00,AM peak,29640.0,26.0
7,7,Airport,0,29892665,32880,09:08:00,midday,31200.0,28.0
7,7,Airport,0,29892666,34680,09:38:00,midday,32880.0,30.0
7,7,Airport,0,29892667,36480,10:08:00,midday,34680.0,30.0
7,7,Airport,0,29892668,37980,10:33:00,midday,36480.0,25.0
7,7,Airport,0,29892669,39480,10:58:00,midday,37980.0,25.0
7,7,Airport,0,29892670,40980,11:23:00,midday,39480.0,25.0
7,7,Airport,0,29892671,42480,11:48:00,midday,40980.0,25.0
7,7,Airport,0,29892672,43980,12:13:00,midday,42480.0,25.0
7,7,Airport,0,29892673,45180,12:33:00,midday,43980.0,20.0
7,7,Airport,0,29892674,46380,12:53:00,midday,45180.0,20.0
7,7,Airport,0,29892675,47700,13:15:00,midday,46380.0,22.0
7,7,Airport,0,29892676,49140,13:39:00,midday,47700.0,24.0
7,7,Airport,0,29892677,50580,14:03:00,midday,49140.0,24.0
7,7,Airport,0,29892678,52080,14:28:00,midday,50580.0,25.0
7,7,Airport,0,29892679,53580,14:53:00,midday,52080.0,25.0
7,7,Airport,0,29892680,55080,15:18:00,PM peak,53580.0,25.0
7,7,Airport,0,29892681,56580,15:43:00,PM peak,55080.0,25.0
7,7,Airport,0,29892682,58080,16:08:00,PM peak,56580.0,25.0
7,7,Airport,0,29892683,59580,16:33:00,PM peak,58080.0,25.0
7,7,Airport,0,29892684,61080,16:58:00,PM peak,59580.0,25.0
7,7,Airport,0,29892685,62640,17:24:00,PM peak,61080.0,26.0
7,7,Airport,0,29892686,64200,17:50:00,PM peak,62640.0,26.0
7,7,Airport,0,29892687,65760,18:16:00,PM peak,64200.0,26.0
7,7,Airport,0,29892688,67320,18:42:00,PM peak,65760.0,26.0
7,7,Airport,0,29892689,68880,19:08:00,evening,67320.0,26.0
7,7,Airport,0,29892690,70320,19:32:00,evening,68880.0,24.0
7,7,Airport,0,29892691,71760,19:56:00,evening,70320.0,24.0
7,7,Airport,0,29892692,73080,20:18:00,evening,71760.0,22.0
7,7,Airport,0,29892693,74400,20:40:00,evening,73080.0,22.0
7,7,Airport,0,29892694,75900,21:05:00,evening,74400.0,25.0
7,7,Airport,0,29892695,78000,21:40:00,evening,75900.0,35.0
7,7,Airport,0,29892696,79680,22:08:00,late night,78000.0,28.0
7,7,Airport,0,29892697,81240,22:34:00,late night,79680.0,26.0
7,7,Airport,0,29892698,82920,23:02:00,late night,81240.0,28.0
7,7,Airport,0,29892699,85020,23:37:00,late night,82920.0,35.0
7,7,Airport,0,29892700,87120,24:12:00,late night,85020.0,35.0
7,7,Airport,0,29892701,89040,24:44:00,late night,87120.0,32.0
7,7,Airport,0,29892702,90960,25:16:00,late night,89040.0,32.0
7,7,Airport,0,29892703,92760,25:46:00,late night,90960.0,30.0
7,7,Airport,1,29679694,9900,02:45:00,early morning,7500.0,40.0
7,7,Airport,1,29679691,12300,03:25:00,early morning,9900.0,40.0
7,7,Airport,1,29679693,14820,04:07:00,early morning,12300.0,42.0
7,7,Airport,1,29892704,16260,04:31:00,early morning,14820.0,24.0
7,7,Airport,1,29892705,17340,04:49:00,early morning,16260.0,18.0
7,7,Airport,1,29892706,18420,05:07:00,early morning,17340.0,18.0
7,7,Airport,1,29892707,19500,05:25:00,early morning,18420.0,18.0
7,7,Airport,1,29892708,20580,05:43:00,early morning,19500.0,18.0
7,7,Airport,1,29892709,21900,06:05:00,AM peak,20580.0,22.0
7,7,Airport,1,29892710,23220,06:27:00,AM peak,21900.0,22.0
7,7,Airport,1,29892711,24660,06:51:00,AM peak,23220.0,24.0
7,7,Airport,1,29892712,26220,07:17:00,AM peak,24660.0,26.0
7,7,Airport,1,29892713,27780,07:43:00,AM peak,26220.0,26.0
7,7,Airport,1,29892714,29340,08:09:00,AM peak,27780.0,26.0
7,7,Airport,1,29892715,30540,08:29:00,AM peak,29340.0,20.0
7,7,Airport,1,29892716,31740,08:49:00,AM peak,30540.0,20.0
7,7,Airport,1,29892717,33120,09:12:00,midday,31740.0,23.0
7,7,Airport,1,29892718,34560,09:36:00,midday,33120.0,24.0
7,7,Airport,1,29892719,36000,10:00:00,midday,34560.0,24.0
7,7,Airport,1,29892720,37560,10:26:00,midday,36000.0,26.0
7,7,Airport,1,29892721,39360,10:56:00,midday,37560.0,30.0
7,7,Airport,1,29892722,41160,11:26:00,midday,39360.0,30.0
7,7,Airport,1,29892723,42660,11:51:00,midday,41160.0,25.0
7,7,Airport,1,29892724,44160,12:16:00,midday,42660.0,25.0
7,7,Airport,1,29892725,45660,12:41:00,midday,44160.0,25.0
7,7,Airport,1,29892726,47160,13:06:00,midday,45660.0,25.0
7,7,Airport,1,29892727,48660,13:31:00,midday,47160.0,25.0
7,7,Airport,1,29892728,49980,13:53:00,midday,48660.0,22.0
7,7,Airport,1,29892729,51300,14:15:00,midday,49980.0,22.0
7,7,Airport,1,29892730,52740,14:39:00,midday,51300.0,24.0
7,7,Airport,1,29892731,54180,15:03:00,PM peak,52740.0,24.0
7,7,Airport,1,29892732,55740,15:29:00,PM peak,54180.0,26.0
7,7,Airport,1,29892733,57300,15:55:00,PM peak,55740.0,26.0
7,7,Airport,1,29892734,58860,16:21:00,PM peak,57300.0,26.0
7,7,Airport,1,29892735,60420,16:47:00,PM peak,58860.0,26.0
7,7,Airport,1,29892736,61980,17:13:00,PM peak,60420.0,26.0
7,7,Airport,1,29892737,63540,17:39:00,PM peak,61980.0,26.0
7,7,Airport,1,29892738,65040,18:04:00,PM peak,63540.0,25.0
7,7,Airport,1,29892739,66540,18:29:00,PM peak,65040.0,25.0
7,7,Airport,1,29892740,67980,18:53:00,PM peak,66540.0,24.0
7,7,Airport,1,29892741,69420,19:17:00,evening,67980.0,24.0
7,7,Airport,1,29892742,70920,19:42:00,evening,69420.0,25.0
7,7,Airport,1,29892743,72420,20:07:00,evening,70920.0,25.0
7,7,Airport,1,29892744,73920,20:32:00,evening,72420.0,25.0
7,7,Airport,1,29892745,75420,20:57:00,evening,73920.0,25.0
7,7,Airport,1,29892746,76920,21:22:00,evening,75420.0,25.0
7,7,Airport,1,29892747,78960,21:56:00,evening,76920.0,34.0
7,7,Airport,1,29892748,81000,22:30:00,late night,78960.0,34.0
7,7,Airport,1,29892749,83040,23:04:00,late night,81000.0,34.0
7,7,Airport,1,29892750,85200,23:40:00,late night,83040.0,36.0
7,7,Airport,1,29892751,87240,24:14:00,late night,85200.0,34.0
7,7,Airport,1,29892752,89280,24:48:00,late night,87240.0,34.0
7,7,Airport,1,29892753,91320,25:22:00,late night,89280.0,34.0
8,8,Cawthra,0,29680575,19500,05:25:00,early morning,17760.0,29.0
8,8,Cawthra,0,29680571,21240,05:54:00,early morning,19500.0,29.0
8,8,Cawthra,0,29680574,22980,06:23:00,AM peak,21240.0,29.0
8,8,Cawthra,0,29680564,25020,06:57:00,AM peak,22980.0,34.0
8,8,Cawthra,0,29680566,27120,07:32:00,AM peak,25020.0,35.0
8,8,Cawthra,0,29680568,29340,08:09:00,AM peak,27120.0,37.0
8,8,Cawthra,0,29680558,31560,08:46:00,AM peak,29340.0,37.0
8,8,Cawthra,0,29680559,33780,09:23:00,midday,31560.0,37.0
8,8,Cawthra,0,29680562,35940,09:59:00,midday,33780.0,36.0
8,8,Cawthra,0,29680555,38040,10:34:00,midday,35940.0,35.0
8,8,Cawthra,0,29680554,40140,11:09:00,midday,38040.0,35.0
8,8,Cawthra,0,29680551,42240,11:44:00,midday,40140.0,35.0
8,8,Cawthra,0,29680550,44340,12:19:00,midday,42240.0,35.0
8,8,Cawthra,0,29680548,46440,12:54:00,midday,44340.0,35.0
8,8,Cawthra,0,29680545,48540,13:29:00,midday,46440.0,35.0
8,8,Cawthra,0,29680543,50880,14:08:00,midday,48540.0,39.0
8,8,Cawthra,0,29684100,52860,14:41:00,midday,50880.0,33.0
8,8,Cawthra,0,29684091,52920,14:42:00,midday,52860.0,1.0
8,8,Cawthra,0,29684130,53160,14:46:00,midday,52920.0,4.0
8,8,Cawthra,0,29680542,53340,14:49:00,midday,53160.0,3.0
8,8,Cawthra,0,29684129,53700,14:55:00,midday,53340.0,6.0
8,8,Cawthra,0,29684101,54000,15:00:00,PM peak,53700.0,5.0
8,8,Cawthra,0,29680540,55860,15:31:00,PM peak,54000.0,31.0
8,8,Cawthra,0,29680538,58380,16:13:00,PM peak,55860.0,42.0
8,8,Cawthra,0,29680527,60900,16:55:00,PM peak,58380.0,42.0
8,8,Cawthra,0,29680537,63480,17:38:00,PM peak,60900.0,43.0
8,8,Cawthra,0,29680522,65580,18:13:00,PM peak,63480.0,35.0
8,8,Cawthra,0,29680516,67800,18:50:00,PM peak,65580.0,37.0
8,8,Cawthra,0,29680535,69720,19:22:00,evening,67800.0,32.0
8,8,Cawthra,0,29680519,72420,20:07:00,evening,69720.0,45.0
8,8,Cawthra,0,29680532,75060,20:51:00,evening,72420.0,44.0
8,8,Cawthra,0,29680520,77640,21:34:00,evening,75060.0,43.0
8,8,Cawthra,0,29680533,80160,22:16:00,late night,77640.0,42.0
8,8,Cawthra,0,29680517,82680,22:58:00,late night,80160.0,42.0
8,8,Cawthra,0,29680529,85200,23:40:00,late night,82680.0,42.0
8,8,Cawthra,1,29680570,21960,06:06:00,AM peak,20100.0,31.0
8,8,Cawthra,1,29680563,23940,06:39:00,AM peak,21960.0,33.0
8,8,Cawthra,1,29680569,25860,07:11:00,AM peak,23940.0,32.0
8,8,Cawthra,1,29684113,26700,07:25:00,AM peak,25860.0,14.0
8,8,Cawthra,1,29684131,27420,07:37:00,AM peak,26700.0,12.0
8,8,Cawthra,1,29684132,27600,07:40:00,AM peak,27420.0,3.0
8,8,Cawthra,1,29680567,28800,08:00:00,AM peak,27600.0,20.0
8,8,Cawthra,1,29680565,30300,08:25:00,AM peak,28800.0,25.0
8,8,Cawthra,1,29680561,32580,09:03:00,midday,30300.0,38.0
8,8,Cawthra,1,29680560,34800,09:40:00,midday,32580.0,37.0
8,8,Cawthra,1,29680556,37080,10:18:00,midday,34800.0,38.0
8,8,Cawthra,1,29680557,39120,10:52:00,midday,37080.0,34.0
8,8,Cawthra,1,29680553,41220,11:27:00,midday,39120.0,35.0
8,8,Cawthra,1,29680549,43320,12:02:00,midday,41220.0,35.0
8,8,Cawthra,1,29680552,45420,12:37:00,midday,43320.0,35.0
8,8,Cawthra,1,29680547,47520,13:12:00,midday,45420.0,35.0
8,8,Cawthra,1,29680546,49800,13:50:00,midday,47520.0,38.0
8,8,Cawthra,1,29684145,50820,14:07:00,midday,49800.0,17.0
8,8,Cawthra,1,29684128,52080,14:28:00,midday,50820.0,21.0
8,8,Cawthra,1,29680544,52200,14:30:00,midday,52080.0,2.0
8,8,Cawthra,1,29680541,54840,15:14:00,PM peak,52200.0,44.0
8,8,Cawthra,1,29680539,57420,15:57:00,PM peak,54840.0,43.0
8,8,Cawthra,1,29680530,59760,16:36:00,PM peak,57420.0,39.0
8,8,Cawthra,1,29680526,62100,17:15:00,PM peak,59760.0,39.0
8,8,Cawthra,1,29680525,64440,17:54:00,PM peak,62100.0,39.0
8,8,Cawthra,1,29680534,66660,18:31:00,PM peak,64440.0,37.0
8,8,Cawthra,1,29680518,68640,19:04:00,evening,66660.0,33.0
8,8,Cawthra,1,29680515,70620,19:37:00,evening,68640.0,33.0
8,8,Cawthra,1,29680528,72600,20:10:00,evening,70620.0,33.0
8,8,Cawthra,1,29680521,75000,20:50:00,evening,72600.0,40.0
8,8,Cawthra,1,29680536,77460,21:31:00,evening,75000.0,41.0
8,8,Cawthra,1,29680524,79980,22:13:00,late night,77460.0,42.0
8,8,Cawthra,1,29680531,82500,22:55:00,late night,79980.0,42.0
8,8,Cawthra,1,29680523,85080,23:38:00,late night,82500.0,43.0
9,9,Rathburn,0,29680667,16440,04:34:00,early morning,15180.0,21.0
9,9,Rathburn,0,29680665,17640,04:54:00,early morning,16440.0,20.0
9,9,Rathburn,0,29680671,18840,05:14:00,early morning,17640.0,20.0
9,9,Rathburn,0,29680672,20040,05:34:00,early morning,18840.0,20.0
9,9,Rathburn,0,29680664,21240,05:54:00,early morning,20040.0,20.0
9,9,Rathburn,0,29680666,22500,06:15:00,AM peak,21240.0,21.0
9,9,Rathburn,0,29680652,24000,06:40:00,AM peak,22500.0,25.0
9,9,Rathburn,0,29680657,25500,07:05:00,AM peak,24000.0,25.0
9,9,Rathburn,0,29680661,26640,07:24:00,AM peak,25500.0,19.0
9,9,Rathburn,0,29680650,28140,07:49:00,AM peak,26640.0,25.0
9,9,Rathburn,0,29680654,29280,08:08:00,AM peak,28140.0,19.0
9,9,Rathburn,0,29680658,30900,08:35:00,AM peak,29280.0,27.0
9,9,Rathburn,0,29680659,32400,09:00:00,midday,30900.0,25.0
9,9,Rathburn,0,29680646,33840,09:24:00,midday,32400.0,24.0
9,9,Rathburn,0,29680638,35100,09:45:00,midday,33840.0,21.0
9,9,Rathburn,0,29680641,36720,10:12:00,midday,35100.0,27.0
9,9,Rathburn,0,29680643,38400,10:40:00,midday,36720.0,28.0
9,9,Rathburn,0,29680647,40200,11:10:00,midday,38400.0,30.0
9,9,Rathburn,0,29680631,42000,11:40:00,midday,40200.0,30.0
9,9,Rathburn,0,29680633,43800,12:10:00,midday,42000.0,30.0
9,9,Rathburn,0,29680635,45600,12:40:00,midday,43800.0,30.0
9,9,Rathburn,0,29680636,47400,13:10:00,midday,45600.0,30.0
9,9,Rathburn,0,29680625,49200,13:40:00,midday,47400.0,30.0
9,9,Rathburn,0,29680626,51000,14:10:00,midday,49200.0,30.0
9,9,Rathburn,0,29680624,52800,14:40:00,midday,51000.0,30.0
9,9,Rathburn,0,29680622,54360,15:06:00,PM peak,52800.0,26.0
9,9,Rathburn,0,29680620,55740,15:29:00,PM peak,54360.0,23.0
9,9,Rathburn,0,29680618,57060,15:51:00,PM peak,55740.0,22.0
9,9,Rathburn,0,29680616,58920,16:22:00,PM peak,57060.0,31.0
9,9,Rathburn,0,29680614,60720,16:52:00,PM peak,58920.0,30.0
9,9,Rathburn,0,29680612,62520,17:22:00,PM peak,60720.0,30.0
9,9,Rathburn,0,29680610,63720,17:42:00,PM peak,62520.0,20.0
9,9,Rathburn,0,29680608,65160,18:06:00,PM peak,63720.0,24.0
9,9,Rathburn,0,29680606,66540,18:29:00,PM peak,65160.0,23.0
9,9,Rathburn,0,29680595,68460,19:01:00,evening,66540.0,32.0
9,9,Rathburn,0,29680594,70080,19:28:00,evening,68460.0,27.0
9,9,Rathburn,0,29680593,71640,19:54:00,evening,70080.0,26.0
9,9,Rathburn,0,29680598,73200,20:20:00,evening,71640.0,26.0
9,9,Rathburn,0,29680590,74940,20:49:00,evening,73200.0,29.0
9,9,Rathburn,0,29680584,76560,21:16:00,evening,74940.0,27.0
9,9,Rathburn,0,29680579,78180,21:43:00,evening,76560.0,27.0
9,9,Rathburn,0,29680600,79800,22:10:00,late night,78180.0,27.0
9,9,Rathburn,0,29680588,81420,22:37:00,late night,79800.0,27.0
9,9,Rathburn,0,29680582,83040,23:04:00,late night,81420.0,27.0
9,9,Rathburn,0,29680577,84660,23:31:00,late night,83040.0,27.0
9,9,Rathburn,0,29680602,86520,24:02:00,late night,84660.0,31.0
9,9,Rathburn,0,29680581,89280,24:48:00,late night,86520.0,46.0
9,9,Rathburn,0,29680603,92040,25:34:00,late night,89280.0,46.0
9,9,Rathburn,1,29680668,19560,05:26:00,early morning,18000.0,26.0
9,9,Rathburn,1,29680669,20880,05:48:00,early morning,19560.0,22.0
9,9,Rathburn,1,29680670,22140,06:09:00,AM peak,20880.0,21.0
9,9,Rathburn,1,29680673,23520,06:32:00,AM peak,22140.0,23.0
9,9,Rathburn,1,29680649,24660,06:51:00,AM peak,23520.0,19.0
9,9,Rathburn,1,29680653,25980,07:13:00,AM peak,24660.0,22.0
9,9,Rathburn,1,29680656,27300,07:35:00,AM peak,25980.0,22.0
9,9,Rathburn,1,29680655,28920,08:02:00,AM peak,27300.0,27.0
9,9,Rathburn,1,29680660,30120,08:22:00,AM peak,28920.0,20.0
9,9,Rathburn,1,29680651,31800,08:50:00,AM peak,30120.0,28.0
9,9,Rathburn,1,29680640,33420,09:17:00,midday,31800.0,27.0
9,9,Rathburn,1,29680645,34920,09:42:00,midday,33420.0,25.0
9,9,Rathburn,1,29680644,36420,10:07:00,midday,34920.0,25.0
9,9,Rathburn,1,29680648,37620,10:27:00,midday,36420.0,20.0
9,9,Rathburn,1,29680639,38760,10:46:00,midday,37620.0,19.0
9,9,Rathburn,1,29680642,40500,11:15:00,midday,38760.0,29.0
9,9,Rathburn,1,29680634,42300,11:45:00,midday,40500.0,30.0
9,9,Rathburn,1,29680637,44100,12:15:00,midday,42300.0,30.0
9,9,Rathburn,1,29680630,45900,12:45:00,midday,44100.0,30.0
9,9,Rathburn,1,29680632,47640,13:14:00,midday,45900.0,29.0
9,9,Rathburn,1,29680629,49320,13:42:00,midday,47640.0,28.0
9,9,Rathburn,1,29680628,50460,14:01:00,midday,49320.0,19.0
9,9,Rathburn,1,29680627,51600,14:20:00,midday,50460.0,19.0
9,9,Rathburn,1,29680623,53220,14:47:00,midday,51600.0,27.0
9,9,Rathburn,1,29680621,55020,15:17:00,PM peak,53220.0,30.0
9,9,Rathburn,1,29680619,56820,15:47:00,PM peak,55020.0,30.0
9,9,Rathburn,1,29680617,58320,16:12:00,PM peak,56820.0,25.0
9,9,Rathburn,1,29680615,59820,16:37:00,PM peak,58320.0,25.0
9,9,Rathburn,1,29680613,61440,17:04:00,PM peak,59820.0,27.0
9,9,Rathburn,1,29680611,62640,17:24:00,PM peak,61440.0,20.0
9,9,Rathburn,1,29680609,64320,17:52:00,PM peak,62640.0,28.0
9,9,Rathburn,1,29680607,66120,18:22:00,PM peak,64320.0,30.0
9,9,Rathburn,1,29680596,67800,18:50:00,PM peak,66120.0,28.0
9,9,Rathburn,1,29680597,69300,19:15:00,evening,67800.0,25.0
9,9,Rathburn,1,29680589,70740,19:39:00,evening,69300.0,24.0
9,9,Rathburn,1,29680587,72660,20:11:00,evening,70740.0,32.0
9,9,Rathburn,1,29680586,74400,20:40:00,evening,72660.0,29.0
9,9,Rathburn,1,29680599,76320,21:12:00,evening,74400.0,32.0
9,9,Rathburn,1,29680591,78060,21:41:00,evening,76320.0,29.0
9,9,Rathburn,1,29680580,79680,22:08:00,late night,78060.0,27.0
9,9,Rathburn,1,29680578,81300,22:35:00,late night,79680.0,27.0
9,9,Rathburn,1,29680601,82920,23:02:00,late night,81300.0,27.0
9,9,Rathburn,1,29680592,84420,23:27:00,late night,82920.0,25.0
9,9,Rathburn,1,29680583,86040,23:54:00,late night,84420.0,27.0
9,9,Rathburn,1,29680576,87600,24:20:00,late night,86040.0,26.0
9,9,Rathburn,1,29680604,89220,24:47:00,late night,87600.0,27.0
9,9,Rathburn,1,29680585,91860,25:31:00,late night,89220.0,44.0
9,9,Rathburn,1,29680605,94500,26:15:00,late night,91860.0,44.0
10,10,Bristol,0,29680767,19080,05:18:00,early morning,17820.0,21.0
10,10,Bristol,0,29680769,20400,05:40:00,early morning,19080.0,22.0
10,10,Bristol,0,29680771,21780,06:03:00,AM peak,20400.0,23.0
10,10,Bristol,0,29680762,23160,06:26:00,AM peak,21780.0,23.0
