stop_id,stop_code,stop_name,stop_lat,stop_lon
2325,2325.0,Windwood Dr At Townwood Crt,43.574227,-79.747567
2326,2326.0,Meadowvale Go Station Platform 3,43.596157,-79.755435
2327,2327.0,Britannia Rd At Latimer Dr,43.609449,-79.698976
2328,2328.0,Derry Rd At Danton Promenade,43.586359,-79.773584
2329,2329.0,Winston Churchill Blvd At Deer Run,43.487508,-79.633108
2331,2331.0,Coopers Ave At Rose Cherry Pl,43.632421,-79.660212
2332,2332.0,Paisley Blvd At Confederation Pky,43.573882,-79.613611
2333,2333.0,Southdown Rd At Lakeshore Rd,43.499147,-79.614295
2334,2334.0,Winston Churchill Blvd At Derry Rd,43.588237,-79.771539
2335,2335.0,Creditview Rd At South Parade Crt,43.576141,-79.683056
2336,2336.0,Aquitaine Ave At Millcreek Dr,43.594836,-79.755937
2338,2338.0,Erin Mills Pky At Millcreek Dr,43.591011,-79.740547
2339,2339.0,Lakeshore Rd 2391 Lakeshore Rd,43.490651,-79.620077
2340,2340.0,Derry Rd At Danton Promenade,43.585847,-79.773706
2341,2341.0,Dixie Rd South Of Drew Rd,43.677896,-79.678426
2344,2344.0,Matheson Blvd At Satellite Dr,43.655165,-79.607532
2347,2347.0,Kitimat Rd South Of Argentia Rd,43.599851,-79.733579
2348,2348.0,Lakeshore Rd West Of Southdown Rd,43.493967,-79.616502
2349,2349.0,Creditview Rd North Of Britannia Rd,43.598451,-79.712928
2350,2350.0,Winston Churchill Blvd North Of Beryl Rd,43.495277,-79.64375
2351,2351.0,Royal Windsor Dr East Of Winston Churchill Blvd,43.497857,-79.644023
2352,2352.0,Royal Windsor Dr At 2480 Royal Windsor Dr,43.499169,-79.642593
2353,2353.0,Royal Windsor Dr At Avonhead Rd,43.504876,-79.636404
2356,2356.0,Mississauga Rd South Of Badminton Dr,43.562976,-79.688448
2357,2357.0,Winston Churchill Blvd At Hazelton Pl,43.551051,-79.71988
2358,2358.0,Inverhouse Dr South Of Lakeshore Rd,43.512913,-79.626313
2360,2360.0,Morning Star Dr At Reindeer Dr,43.71469,-79.646551
2361,2361.0,Morning Star Dr At Netherwood Rd,43.716025,-79.645937
2362,2362.0,Morning Star Dr At Netherwood Rd,43.716027,-79.646098
2363,2363.0,Morning Star Dr At Morning Star Middle School,43.714008,-79.647004
2364,2364.0,Morning Star Dr At Manion Rd,43.712583,-79.647714
2365,2365.0,Airport Rd At Morning Star Dr,43.709203,-79.65005
2366,2366.0,Airport Rd At Beverley St,43.707601,-79.64779
2367,2367.0,Airport Rd At Ripon St,43.705797,-79.645249
2368,2368.0,Airport Rd At Hull St,43.70428,-79.643347
2369,2369.0,Millcreek Dr North Of Millrace Crt,43.594146,-79.749236
2371,2371.0,Argentia Rd At Turner Valley Rd,43.598392,-79.742584
2372,2372.0,Argentia Rd West Of Turner Valley Rd,43.597303,-79.745862
2373,2373.0,Argentia Rd At 2283 Argentia Rd,43.598658,-79.74848
2374,2374.0,Argentia Rd At West Century Ave,43.600146,-79.752466
2375,2375.0,Argentia Rd At Derry Rd,43.601236,-79.756202
2376,2376.0,Meadowvale Blvd At Mississauga Rd,43.612852,-79.754705
2377,2377.0,Argentia Rd At Campobello Rd,43.60783,-79.72958
2378,2378.0,Argentia Rd At 1705 Argentia Rd,43.605084,-79.73249
2379,2379.0,Argentia Rd At Derry Rd,43.600887,-79.755902
2380,2380.0,Argentia Rd At West Century Ave,43.600126,-79.75336
2381,2381.0,Argentia Rd At 2290 Argentia Rd,43.598834,-79.74906
2382,2382.0,Argentia Rd At 2220 Argentia Rd,43.597282,-79.746364
2383,2383.0,Argentia Rd At Turner Valley Rd,43.597716,-79.742538
2384,2384.0,Meadowvale Blvd At Fengate Dr,43.615065,-79.746331
2385,2385.0,Glen Erin Dr At Shelter Bay Rd,43.589065,-79.761001
2386,2386.0,Glen Erin Dr At Gananoque Dr,43.591413,-79.762964
2387,2387.0,Glen Erin Dr At Derry Rd,43.592725,-79.765229
2388,2388.0,Derry Rd At Montevideo Rd,43.594851,-79.763687
2389,2389.0,Derry Rd At Millcreek Dr,43.596962,-79.761488
2394,2394.0,Millers Grove At Colebrook Cres,43.573597,-79.75996
2395,2395.0,Derry Rd At Mclaughlin Rd,43.636133,-79.717051
2396,2396.0,Derry Rd At Saint Barbara Blvd,43.639157,-79.713802
2397,2397.0,Derry Rd At Maritz Dr,43.643063,-79.709359
2400,2400.0,Queen St South Of Church St,43.577505,-79.707937
2401,2401.0,Queen St At Princess St,43.578631,-79.709486
2402,2402.0,Queen St At Thomas St,43.580508,-79.71201
2403,2403.0,Queen St At Tannery St,43.582268,-79.714385
2404,2404.0,Queen St At Ontario St,43.584865,-79.717922
2405,2405.0,Queen St At Ellen St,43.586263,-79.719797
2406,2406.0,Queen St At Britannia Rd,43.588038,-79.722155
2407,2407.0,Queen St At Matlock Ave,43.58986,-79.72463
2408,2408.0,Matlock Ave At Falconer Dr,43.590794,-79.724214
2409,2409.0,Falconer Dr At Alpha Mills Rd,43.595482,-79.726679
2410,2410.0,Falconer Dr At Hyde Mill Cres,43.598421,-79.727102
2411,2411.0,Falconer Dr At Kenninghall Blvd,43.601186,-79.727469
2412,2412.0,Falconer Dr North Of Oakington Pl,43.60239,-79.728989
2413,2413.0,Falconer Dr South Of Kinsmen Gate,43.604151,-79.730838
2414,2414.0,Falconer Dr At Kinsmen Gate,43.605759,-79.729544
2415,2415.0,Mississauga Rd At Alpha Mills Rd,43.593237,-79.72918
2416,2416.0,Mavis Rd At Britannia Rd,43.612018,-79.695314
2417,2417.0,Argentia Rd West Of Campobello Rd,43.606087,-79.731216
2418,2418.0,Argentia Rd At Kinsmen Gate,43.606335,-79.730862
2419,2419.0,Mississauga Rd At Kitimat Rd,43.596715,-79.733851
2420,2420.0,Erin Mills Pky At Erin Centre Blvd,43.561885,-79.711304
2421,2421.0,Creditview Rd At Pickwick Dr,43.59216,-79.70444
2422,2422.0,Kinsmen Gate At Falconer Dr,43.605995,-79.729742
2423,2423.0,Falconer Dr South Of Kinsmen Gate,43.603938,-79.731006
2424,2424.0,Falconer Dr At 114 Falconer Dr,43.602387,-79.729353
2425,2425.0,Falconer Dr At Come By Chance Mews,43.601445,-79.727819
2426,2426.0,Falconer Dr At Bow River Cres,43.600338,-79.727546
2427,2427.0,Falconer Dr At Alpha Mills Rd,43.595551,-79.727048
2428,2428.0,Falconer Dr At Matlock Ave,43.591024,-79.724303
2429,2429.0,Queen St South Of Matlock Ave,43.58955,-79.724576
2430,2430.0,Kitimat Rd North Of Mississauga Rd,43.600454,-79.733628
2431,2431.0,Queen St At Henry St,43.586222,-79.720014
2432,2432.0,Queen St At Caroline St,43.584403,-79.717564
2433,2433.0,Queen St At Tannery St,43.581994,-79.714315
2434,2434.0,Queen St At Thomas St,43.580037,-79.711658
2435,2435.0,Queen St At Barry Ave,43.579209,-79.710514
2437,2437.0,Thomas St At Joymar Dr,43.577157,-79.715549
2438,2438.0,Thomas St At Gafney Dr,43.575522,-79.717317
2439,2439.0,Vista Dr At Turney Dr,43.574637,-79.718686
2440,2440.0,Vista Dr At Vista Blvd,43.575555,-79.720277
2441,2441.0,Vista Blvd At Vista Dr,43.575698,-79.723407
2442,2442.0,Vista Blvd At Sora Dr,43.575051,-79.725117
2443,2443.0,Vista Blvd At Turney Dr,43.573872,-79.726765
2448,2448.0,Thomas St At Mcfarren Blvd,43.575196,-79.717302
2452,2452.0,Queen St At Old Station Rd,43.576237,-79.70624
2453,2453.0,Queen St At Old Station Rd,43.576746,-79.707175
2454,2454.0,Windwood Dr At Wabukayne Crt,43.579352,-79.737003
2455,2455.0,Queen St North Of Kerr St,43.583626,-79.716551
2456,2456.0,Queen St North Of Kerr St,43.58385,-79.716534
2457,2457.0,Falconer Dr At North Hyde Mill Cres,43.599801,-79.727356
2458,2458.0,Britannia Rd At Winston Churchill Blvd,43.569151,-79.743569
2459,2459.0,Britannia Rd At Glen Erin Dr,43.574185,-79.737941
2460,2460.0,Britannia Rd At Erin Mills Pky,43.578116,-79.733574
2461,2461.0,Britannia Rd At Turney Dr,43.582603,-79.728566
2462,2462.0,Britannia Rd At Joymar Dr,43.584556,-79.726416
2463,2463.0,Britannia Rd At Brookside Dr,43.586341,-79.724389
2464,2464.0,Queen St South Of Britannia Rd,43.587749,-79.722124
2465,2465.0,Argentia Rd West Of Kitimat Rd,43.60309,-79.737375
2466,2466.0,Britannia Rd At Millcreek Dr,43.585024,-79.726309
2467,2467.0,Britannia Rd At Turney Dr,43.58239,-79.729248
2468,2468.0,Britannia Rd At Erin Mills Pky,43.579109,-79.732996
2469,2469.0,Britannia Rd West Of Glen Erin Dr,43.573024,-79.739674
2470,2470.0,Britannia Rd At Winston Churchill Blvd,43.569011,-79.744006
2471,2471.0,Britannia Rd At Paddle Rd,43.570747,-79.742211
2472,2472.0,Britannia Rd At Greensboro Dr,43.57028,-79.742258
2473,2473.0,Tomken Rd At Courtneypark Dr,43.654629,-79.6699
2474,2474.0,Tomken Rd At Pacific Cir,43.656944,-79.673011
2475,2475.0,Tomken Rd At Mid-Way Blvd,43.659934,-79.67675
2476,2476.0,Tomken Rd At Pacific Gate,43.662358,-79.680284
2477,2477.0,Tomken Rd At Derry Rd,43.665347,-79.684138
2478,2478.0,Tomken Rd At Gana Crt,43.666821,-79.686226
2479,2479.0,Tomken Rd At Cardiff Blvd,43.668522,-79.688583
2481,2481.0,Lorimar Dr South Of Cardiff Blvd,43.668489,-79.685657
2482,2482.0,Lorimar Dr At Maxwell Rd,43.669749,-79.683014
2483,2483.0,Derry Rd At Edwards Blvd,43.648253,-79.703458
2484,2484.0,Tomken Rd At Pacific Gate,43.662756,-79.681218
2485,2485.0,Tomken Rd At Mid-Way Blvd,43.660013,-79.677557
2486,2486.0,Tomken Rd At Pacific Cir,43.65724,-79.673761
2487,2487.0,Tomken Rd At Courtneypark Dr,43.654443,-79.670127
2488,2488.0,Tomken Rd At Tristar Dr,43.652833,-79.667918
2489,2489.0,Tomken Rd At Meyerside Dr,43.650866,-79.665283
2490,2490.0,Falconer Dr North Of Plainsman Rd,43.597569,-79.727894
2492,2492.0,Lorimar Dr East Of Maxwell Rd,43.671052,-79.68152
2493,2493.0,Cardiff Blvd At Khalsa Dr,43.673623,-79.680403
2494,2494.0,Tomken Rd At Derry Rd,43.665775,-79.685369
2495,2495.0,Creditview Rd At Britannia Rd,43.597394,-79.711467
2496,2496.0,Argentia Rd At Creditview Rd,43.608864,-79.727761
2497,2497.0,Derry Rd At Hurontario St,43.64571,-79.706277
2498,2498.0,Derry Rd At Kennedy Rd,43.655375,-79.695566
2499,2499.0,Derry Rd At Kennedy Rd,43.65677,-79.69464
2500,2500.0,Courtneypark Dr West Of Netherhart Rd,43.671166,-79.649601
2502,2502.0,Dixie Rd At Meyerside Dr,43.660236,-79.653819
2503,2503.0,Dixie Rd At Courtneypark Dr,43.663131,-79.657694
2505,2505.0,Financial Dr At 6768 Financial Dr,43.609928,-79.740141
2506,2506.0,Glen Erin Dr At Credit Valley Rd,43.552704,-79.707923
2507,2507.0,Derry Rd West Of Dixie Rd,43.674476,-79.675453
2508,2508.0,Glen Erin Dr At Eglinton Ave,43.553883,-79.71177
2509,2509.0,Cardiff Blvd At Transmark Crt,43.673664,-79.68314
2510,2510.0,Cardiff Blvd At Lorimar Dr,43.669541,-79.687904
2513,2513.0,Tomken Rd At Gana Crt,43.666863,-79.686746
2514,2514.0,Derry Rd At Tomken Rd,43.666156,-79.684008
2515,2515.0,Derry Rd At Maxwell Rd,43.66827,-79.681506
2516,2516.0,Derry Rd At Columbus Rd,43.671196,-79.678391
2517,2517.0,Creditview Rd At Willowvale Gdns,43.583128,-79.692482
2518,2518.0,Hurontario St At Derry Rd,43.646173,-79.70656
2519,2519.0,Burnhamthorpe Rd At Sussex Gate,43.592049,-79.636803
2520,2520.0,Dixie Rd At Courtneypark Dr,43.663569,-79.658999
2521,2521.0,Dixie Rd At Meyerside Dr,43.660577,-79.654923
2529,2529.0,Netherhart Rd At 6227 Netherhart Rd,43.665278,-79.643556
2536,2536.0,Hurontario St South Of Central Pky,43.588518,-79.628422
2538,2538.0,Netherhart Rd At Romani Crt,43.662647,-79.641953
2539,2539.0,Netherhart Rd North Of Romani Crt,43.664128,-79.643793
2540,2540.0,Netherhart Rd South Of Meyerside Dr,43.668027,-79.643097
2544,2544.0,Derry Rd At Terragar Blvd,43.581724,-79.778843
2545,2545.0,Derry Rd At Telford Way,43.680502,-79.66872
2546,2546.0,Derry Rd At Cardiff Blvd,43.672199,-79.677922
2547,2547.0,Derry Rd At Maxwell Rd,43.669379,-79.680874
2548,2548.0,Derry Rd At Tomken Rd,43.666269,-79.684477
2549,2549.0,Ambler Dr At Jayson Crt,43.639861,-79.645762
2550,2550.0,Derry Rd At Menkes Dr,43.67965,-79.669049
2551,2551.0,Bristol Rd East Of Swiftcurrent Trail,43.610856,-79.667496
2552,2552.0,Kennedy Rd At Watline Ave,43.629595,-79.660387
2553,2553.0,Derry Rd At Bramalea Rd,43.684441,-79.663658
2554,2554.0,Argentia Rd East Of Kitimat Rd,43.604512,-79.734024
2555,2555.0,Derry Rd At Vanguard Dr,43.690831,-79.65658
2556,2556.0,Derry Rd At Hurontario St,43.645769,-79.706735
2557,2557.0,Derry Rd At Derrycrest Dr,43.644099,-79.708754
2558,2558.0,Derry Rd At Saint Barbara Blvd,43.639509,-79.713827
2559,2559.0,Derry Rd At Mclaughlin Rd,43.636977,-79.716742
2560,2560.0,Glen Erin Dr At Hazelton Pl,43.555801,-79.714497
2561,2561.0,Glen Erin Dr At Erin Centre Blvd,43.557624,-79.717192
2562,2562.0,Derry Rd At West Credit Ave,43.608185,-79.754477
2564,2564.0,Derry Rd At Copenhagen Rd,43.595291,-79.763554
2565,2565.0,Glen Erin Dr At Derry Rd,43.592564,-79.765356
2566,2566.0,Glen Erin Dr At Gananoque Dr,43.591445,-79.763397
2567,2567.0,Glen Erin Dr At Shelter Bay Rd,43.588312,-79.760984
2568,2568.0,Glen Erin Dr At Inlake Crt,43.577712,-79.742648
2569,2569.0,Glen Erin Dr At North Windwood Dr,43.57854,-79.744943
2570,2570.0,Glen Erin Dr At Montevideo Rd,43.581647,-79.752598
2571,2571.0,Glen Erin Dr At Inlake Crt,43.577696,-79.743207
2572,2572.0,Britannia Rd East Of Glen Erin Dr,43.576102,-79.735834
2573,2573.0,Winston Churchill Blvd At Bayberry Dr,43.594744,-79.7805
2574,2574.0,Avebury Rd At Sandstone Dr,43.622823,-79.68193
2575,2575.0,Matheson Blvd East Of Matheson Blvd,43.646985,-79.624144
2577,2577.0,Robert Speck Pky At City Centre Dr,43.595264,-79.639877
2580,2580.0,Mavis Rd North Of Bristol Rd,43.600628,-79.682712
2581,2581.0,Aquitaine Ave At Winston Churchill Blvd,43.583154,-79.763369
2582,2582.0,Aquitaine Ave At Edenwood Dr,43.581893,-79.765166
2584,2584.0,Aquitaine Ave At Tenth Line,43.579194,-79.769556
2585,2585.0,Rathburn Rd At Living Arts Dr,43.59112,-79.650244
2587,2587.0,Trelawny Cir At Mockingbird Lane,43.578069,-79.770483
2588,2588.0,Aquitaine Ave At Edenwood Dr,43.581067,-79.76626
2589,2589.0,Aquitaine Ave At Winston Churchill Blvd,43.582562,-79.763814
2590,2590.0,Derry Rd At Edwards Blvd,43.64906,-79.70313
2591,2591.0,Cardiff Blvd West Of Transmark Crt,43.671594,-79.685564
2592,2592.0,Kitimat Rd At Mississauga Rd,43.597466,-79.733729
2594,2594.0,Creditview Rd South Of Derry Rd,43.613431,-79.743804
2595,2595.0,Netherhart Rd South Of Courtneypark Dr,43.671478,-79.647845
2596,2596.0,Courtneypark Dr At 1801 Courtneypark Dr,43.66922,-79.651815
2597,2597.0,Courtneypark Dr At 1750 Courtneypark Dr,43.66811,-79.653117
2598,2598.0,Courtneypark Dr At Van Deemter Crt,43.666314,-79.655093
2599,2599.0,Mississauga Rd At Alpha Mills Rd,43.593317,-79.729649
2601,2601.0,The Collegeway At South Millway,43.541585,-79.681671
2602,2602.0,Mavis Rd South Of  Preston Manor Dr,43.600907,-79.683462
2603,2603.0,Derry Rd At Cattrick St,43.699142,-79.647432
2605,2605.0,Dixie Rd At Shawson Dr,43.652982,-79.644664
2606,2606.0,Dixie Rd At Britannia Rd,43.654721,-79.647055
2607,2607.0,Derry Rd At Airport Rd,43.702934,-79.643005
2608,2608.0,Hurontario St At Strathaven Dr,43.610597,-79.658057
2609,2609.0,Meadowvale Blvd West Of Mississauga Rd,43.611113,-79.757083
2612,2612.0,Hurontario St At Sir Lou Dr,43.661751,-79.727662
2613,2613.0,Hurontario St At Ray Lawson Blvd,43.658607,-79.723592
2614,2614.0,Hurontario St At North County Court Blvd,43.661618,-79.726958
2615,2615.0,Dixie Rd North Of Derry Rd,43.679023,-79.679064
2616,2616.0,Brampton Gateway Terminal,43.666356,-79.73375
2617,2617.0,Winston Churchill Blvd At Derry Rd,43.588093,-79.770816
2618,2618.0,Explorer Dr At Shuttle Dr,43.662898,-79.604417
2619,2619.0,Explorer Dr At Shuttle Dr,43.663332,-79.603824
2621,2621.0,Eglinton Ave At Dixie Rd,43.636162,-79.620498
2622,2622.0,Queensway At Trillium Hospital,43.572075,-79.609828
2623,2623.0,Dixie Rd At Derry Rd,43.675931,-79.675001
2631,2631.0,Matheson Blvd West Of Creekbank Rd,43.647192,-79.624236
2632,2632.0,Dixie Rd At Drew Rd,43.681121,-79.682008
2634,2634.0,Drew Rd East Of Bramalea Rd,43.69057,-79.668857
2635,2635.0,Drew Rd At Bramalea Rd,43.689951,-79.669827
2636,2636.0,Glen Erin Dr At Britannia Rd,43.574403,-79.737355
2637,2637.0,Dixie Rd At Britannia Rd,43.65485,-79.64641
2638,2638.0,Dixie Rd At Shawson Dr,43.652081,-79.642871
2639,2639.0,Commerce Blvd North Of Skymark Ave,43.664278,-79.593438
2641,2641.0,Tomken Rd At Brevik Pl,43.634512,-79.642872
2642,2642.0,Tomken Rd At Meyerside Dr,43.650723,-79.664629
2643,2643.0,Tomken Rd At Tristar Dr,43.652727,-79.66735
2644,2644.0,Battleford Rd At Montevideo Rd,43.585129,-79.747312
2645,2645.0,Battleford Rd At Montevideo Rd,43.585033,-79.746794
2647,2647.0,Courtneypark Dr At Dixie Rd,43.662905,-79.658613
2648,2648.0,Battleford Rd At Erin Mills Pky,43.58564,-79.743003
2649,2649.0,Lakeshore Rd At Southdown Rd,43.511514,-79.629784
2650,2650.0,Thamesgate Dr At Bath Rd,43.712987,-79.659399
2651,2651.0,Bath Rd South Of Thamesgate Dr,43.711791,-79.657998
2652,2652.0,Bath Rd At Slough St,43.710927,-79.656528
2653,2653.0,Slough St West Of Bath Rd,43.709521,-79.657863
2654,2654.0,Slough St At Rena Rd,43.710178,-79.660964
2655,2655.0,Dixie Rd At Trinity Dr,43.65804,-79.650891
2656,2656.0,Rena Rd At Slough St,43.710002,-79.662817
2657,2657.0,Rena Rd At Bren Rd,43.708002,-79.665009
2658,2658.0,Rena Rd At Torbram Rd,43.706215,-79.667022
2659,2659.0,Torbram Rd At Kimbel St,43.701858,-79.663091
2660,2660.0,Winston Churchill Blvd At Danton Promenade,43.590167,-79.773622
2661,2661.0,Winston Churchill Blvd At Tradewind Dr,43.592322,-79.776602
2662,2662.0,Winston Churchill Blvd At Crosscurrent Dr,43.594615,-79.779781
2663,2663.0,Hurontario St At Trailwood Dr,43.612115,-79.660044
2664,2664.0,Drew Rd At Kimbel St,43.695896,-79.663056
2666,2666.0,Drew Rd West Of Torbram Rd,43.698241,-79.660409
2667,2667.0,Bristol Rd East Of Mclaughlin Rd,43.603523,-79.670668
2671,2671.0,Battleford Rd West Of Erin Mills Pky,43.585664,-79.74439
2678,2678.0,Glen Erin Dr At Marshdale Crt,43.551709,-79.706421
2679,2679.0,Glen Erin Dr At Marshdale Crt,43.551567,-79.706585
2680,2680.0,Guildwood Way At Bluesky Cres,43.597878,-79.668388
2681,2681.0,Rathburn Rd East Of Central Pky,43.606438,-79.633801
2682,2682.0,Royal Windsor Dr At 2400 Royal Windsor Dr,43.503678,-79.637712
2683,2683.0,Torbram Rd At Kimbel St,43.701703,-79.662524
2684,2684.0,Rena Rd At Torbram Rd,43.705678,-79.667307
2685,2685.0,Rena Rd At Bren Rd,43.707572,-79.665266
2686,2686.0,Rena Rd At Slough St,43.710497,-79.662036
2687,2687.0,Dixie Rd At Trinity Dr,43.658261,-79.65175
2688,2688.0,Thamesgate Dr At Bath Rd,43.713127,-79.659024
2690,2690.0,Tomken Rd At Britannia Rd,43.64588,-79.658574
2691,2691.0,Slough St South Of Rena Rd,43.709712,-79.660378
2692,2692.0,Slough St East Of Rena Rd,43.709323,-79.657867
2693,2693.0,Slough St At Bath Rd,43.710603,-79.656473
2694,2694.0,Bath Rd South Of Thamesgate Dr,43.711614,-79.657468
2697,2697.0,Tomken Rd North Of Britannia Rd,43.647906,-79.66086
2698,2698.0,Tomken Rd At Verbena Rd,43.648295,-79.661819
2699,2699.0,Brandon Gate Dr At Langworthy Dr,43.721445,-79.65129
2700,2700.0,Humber College Blvd At Highway 27,43.730318,-79.60174
2701,2701.0,Tomken Rd At Philip Pocock Secondary School,43.6241,-79.626039
2703,2703.0,Tomken Station West Platform B,43.621786,-79.623499
2705,2705.0,York St At Scarboro St,43.705497,-79.64878
2706,2706.0,Tomken Station East Platform A,43.621777,-79.623494
2707,2707.0,Goreway Dr At Dorcas St,43.715199,-79.634039
2708,2708.0,Westwood Square Bus Terminal Platform H,43.721655,-79.640176
2709,2709.0,Derry Rd At Legion Rd,43.709679,-79.636262
2713,2713.0,Avebury Rd North Of Aldridge St,43.621013,-79.678834
2714,2714.0,Avebury Rd South Of Aldridge St,43.619429,-79.677282
2715,2715.0,Copenhagen Rd At Tamar Rd,43.595343,-79.768397
2716,2716.0,Redstone Rd At Thamesgate Dr,43.715256,-79.65632
2717,2717.0,Benavon Rd At Redstone Rd,43.716082,-79.657642
2719,2719.0,Redstone Rd At Bonaventure Dr,43.714527,-79.654825
2720,2720.0,Redstone Rd At Manion Rd,43.714777,-79.650819
2723,2723.0,Lancaster Ave At Harold Sheard Dr,43.712411,-79.646453
2724,2724.0,Lancaster Ave At Etude Dr,43.711072,-79.644336
2725,2725.0,Lancaster Ave At Etude Dr,43.710866,-79.643707
2726,2726.0,Lancaster Ave At Harold Sheard Dr,43.712336,-79.646169
2728,2728.0,Manion Rd At Coral Dr,43.712951,-79.649445
2729,2729.0,Manion Rd At Redstone Rd,43.714522,-79.650564
2731,2731.0,Redstone Rd At Bonaventure Dr,43.714682,-79.653995
2732,2732.0,Derry Rd At Glen Erin Dr,43.592622,-79.766482
2734,2734.0,Copenhagen Rd At Joliette Cres,43.594098,-79.771083
2739,2739.0,Goreway Dr South Of Brandon Gate Dr,43.724698,-79.646921
2740,2740.0,Goreway Dr North Of Morning Star Dr,43.722795,-79.644382
2741,2741.0,Northam Dr At Orlando Dr,43.699584,-79.623373
2744,2744.0,Lakeshore Rd At Hydro Rd,43.57833,-79.557104
2745,2745.0,Lakeshore Rd At Hydro Rd,43.579019,-79.556728
2746,2746.0,Unity Dr At 3333 Unity Dr,43.534827,-79.714252
2747,2747.0,Morning Star Dr At Goreway Dr,43.720588,-79.642265
2748,2748.0,Morning Star Dr At Catalpa Rd,43.720169,-79.6431
2749,2749.0,Catalpa Rd At Clara Dr,43.722457,-79.646239
2750,2750.0,Catalpa Rd At Brandon Gate Dr,43.723972,-79.648688
2752,2752.0,Brandon Gate Dr At Anaka Dr,43.722132,-79.650741
2753,2753.0,Copenhagen Rd At Bendigo Cir,43.591952,-79.772191
2754,2754.0,Copenhagen Rd At Oslo Cres,43.591297,-79.769721
2755,2755.0,Netherwood Rd At Redstone Rd,43.720007,-79.653035
2756,2756.0,Netherwood Rd At Priory Cres,43.718771,-79.655869
2757,2757.0,Netherwood Rd At Benavon Rd,43.716737,-79.658211
2758,2758.0,Thamesgate Dr At Airport Rd,43.714404,-79.657839
2759,2759.0,Thamesgate Dr At Redstone Rd,43.715126,-79.65672
2760,2760.0,Tomken Rd At Tomken Station,43.622277,-79.623547
2761,2761.0,Benavon Rd At Netherwood Rd,43.716474,-79.658092
2762,2762.0,Netherwood Rd At Almadale Crt,43.719011,-79.655357
2763,2763.0,Netherwood Rd At Redstone Rd,43.71992,-79.653298
2764,2764.0,Eglinton Ave At Creekbank Rd,43.641597,-79.614468
2766,2766.0,Brandon Gate Dr East Of Anaka Dr,43.722805,-79.649807
2767,2767.0,Catalpa Rd At Chipley Cres,43.723476,-79.647929
2768,2768.0,Catalpa Rd At Clara Dr,43.722258,-79.646169
2770,2770.0,Derry Rd At Airport Rd,43.703137,-79.643397
2771,2771.0,Goreway Dr At Jolliffe Ave,43.719181,-79.639547
2772,2772.0,Goreway Dr At Etude Dr,43.717221,-79.636773
2773,2773.0,Etude Dr At Hermitage Rd,43.716056,-79.638061
2774,2774.0,Etude Dr At Cambrett Dr,43.714504,-79.639951
2775,2775.0,Etude Dr At Justine Dr,43.712922,-79.6417
2776,2776.0,Etude Dr At Lancaster Ave,43.711226,-79.643674
2777,2777.0,Lancaster Ave At Churchill Ave,43.710282,-79.643038
2778,2778.0,Churchill Ave At Victory Cres,43.708512,-79.644133
2779,2779.0,Victory Cres At Mcnaughton Ave,43.708682,-79.644824
2780,2780.0,Beverley St At Airport Rd,43.707242,-79.647922
2781,2781.0,Scarboro St At Hull St,43.704425,-79.647961
2782,2782.0,Hull St At Studley St,43.704124,-79.645336
2783,2783.0,Hull St At Airport Rd,43.704031,-79.643529
2784,2784.0,Hull St At Studley St,43.70426,-79.6447
2785,2785.0,Derry Rd At Harrow St,43.701022,-79.645741
2786,2786.0,Scarboro St At Hull St,43.704391,-79.648123
2787,2787.0,Derry Rd At Cattrick St,43.699335,-79.647762
2788,2788.0,Beverley St At Airport Rd,43.707097,-79.647801
2789,2789.0,Victory Cres At Mcnaughton Ave,43.708723,-79.645183
2790,2790.0,Churchill Ave At Victory Cres,43.708624,-79.643733
2791,2791.0,Lancaster Ave At Churchill Ave,43.710268,-79.642653
2792,2792.0,Etude Dr East Of Lancaster Ave,43.711453,-79.643073
2793,2793.0,Etude Dr At Justine Dr,43.712626,-79.641818
2794,2794.0,Etude Dr At Cambrett Dr,43.714298,-79.640018
2795,2795.0,Etude Dr At Hermitage Rd,43.715816,-79.638208
2796,2796.0,Etude Dr At Minotola Ave,43.716354,-79.637252
2798,2798.0,York St At Scarboro St,43.70541,-79.648261
2800,2800.0,Goreway Dr North Of Derry Rd,43.714425,-79.632554
2801,2801.0,Goreway Dr At Dorcas St,43.715039,-79.633459
2802,2802.0,Goreway Dr At Etude Dr,43.717088,-79.636156
2803,2803.0,Darcel Ave At Morning Star Dr,43.724967,-79.637715
2804,2804.0,Westwood Square Bus Terminal Platform B,43.721516,-79.641011
2805,2805.0,Brandon Gate Dr At Wildfern Dr,43.733201,-79.641129
2806,2806.0,Brandon Gate Dr At Darcel Ave,43.732064,-79.634897
2807,2807.0,Brandon Gate Dr At Sigsbee Dr,43.73163,-79.633218
2808,2808.0,Brandon Gate Dr At Teeswater Rd,43.729522,-79.630075
2809,2809.0,Teeswater Rd At Wyewood Rd,43.727557,-79.632193
2811,2811.0,Darcel Ave At Harwick Dr,43.724406,-79.625424
2812,2812.0,Darcel Ave At Chigwel Crt,43.723112,-79.624932
2813,2813.0,Netherbrae Rd At Darcel Ave,43.71976,-79.626921
2814,2814.0,Darcel Ave At Laddie Cres,43.719128,-79.628351
2816,2816.0,Darcel Ave At Dunrankin Dr,43.720538,-79.634017
2817,2817.0,Darcel Ave At Dellaport Dr,43.721922,-79.636083
2818,2818.0,Darcel Ave At Morning Star Dr,43.724053,-79.637314
