shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
480096,43.556552,-79.702005,120017,6.454
480096,43.557079,-79.703050,120018,6.557
480096,43.557079,-79.703050,130001,6.557
480096,43.557100,-79.703093,130002,6.561
480096,43.557527,-79.703653,130003,6.627
480096,43.557600,-79.703742,130004,6.637
480096,43.557602,-79.703744,130005,6.638
480096,43.557624,-79.703757,130006,6.640
480096,43.557668,-79.703769,130007,6.645
480096,43.557870,-79.703764,130008,6.668
480096,43.557993,-79.703763,130009,6.681
480096,43.558082,-79.703761,130010,6.691
480096,43.558154,-79.703769,130011,6.699
480096,43.558291,-79.703799,130012,6.715
480096,43.558708,-79.703805,130013,6.761
480096,43.558708,-79.703805,140001,6.761
480096,43.558872,-79.703807,140002,6.779
480096,43.560069,-79.703815,140003,6.912
480096,43.560209,-79.703816,140004,6.928
480096,43.560211,-79.704018,140005,6.944
480096,43.560224,-79.704136,140006,6.954
480096,43.560243,-79.704220,140007,6.961
480096,43.560264,-79.704283,140008,6.966
480096,43.560315,-79.704388,140009,6.976
480096,43.560463,-79.704675,140010,7.005
480096,43.560566,-79.704874,140011,7.025
480096,43.559656,-79.705855,140012,7.153
480096,43.559344,-79.706196,140013,7.197
480096,43.559344,-79.706196,150001,7.197
480096,43.558849,-79.706735,150002,7.268
480096,43.558863,-79.706758,150003,7.270
480096,43.558928,-79.706863,150004,7.281
480096,43.558995,-79.706968,150005,7.292
480096,43.559061,-79.707071,150006,7.303
480096,43.559130,-79.707173,150007,7.315
480096,43.559200,-79.707273,150008,7.326
480096,43.559271,-79.707372,150009,7.337
480096,43.559342,-79.707470,150010,7.348
480096,43.559415,-79.707566,150011,7.360
480096,43.559472,-79.707639,150012,7.368
480096,43.560530,-79.709056,150013,7.532
480096,43.559875,-79.709973,150014,7.636
480096,43.560493,-79.710808,150015,7.732
480096,43.560536,-79.710878,150016,7.740
480096,43.560648,-79.711062,150017,7.759
480096,43.560648,-79.711062,160001,7.759
480096,43.560649,-79.711063,160002,7.759
480096,43.560698,-79.711154,160003,7.768
480096,43.560739,-79.711240,160004,7.777
480096,43.560760,-79.711291,160005,7.781
480096,43.560774,-79.711335,160006,7.785
480096,43.560795,-79.711411,160007,7.792
480096,43.560810,-79.711481,160008,7.798
480096,43.560828,-79.711598,160009,7.807
480096,43.560833,-79.711680,160010,7.814
480096,43.560838,-79.711754,160011,7.820
480096,43.560837,-79.711832,160012,7.826
480096,43.560831,-79.711903,160013,7.832
480096,43.560822,-79.711996,160014,7.840
480096,43.560808,-79.712081,160015,7.847
480096,43.560784,-79.712187,160016,7.856
480096,43.560756,-79.712298,160017,7.865
480096,43.560517,-79.713079,160018,7.934
480096,43.560479,-79.713199,160019,7.944
480096,43.560455,-79.713268,160020,7.950
480096,43.560420,-79.713341,160021,7.957
480096,43.560379,-79.713410,160022,7.965
480096,43.560292,-79.713520,160023,7.978
480096,43.559815,-79.714059,160024,8.046
480096,43.560180,-79.714670,160025,8.110
480096,43.560246,-79.714585,160026,8.120
480096,43.560330,-79.714456,160027,8.134
480096,43.560407,-79.714320,160028,8.148
480096,43.560489,-79.714131,160029,8.166
480096,43.560546,-79.713973,160030,8.180
480096,43.560607,-79.713798,160031,8.196
480096,43.560772,-79.713237,160032,8.245
480096,43.560772,-79.713237,170001,8.245
480096,43.561136,-79.712003,170002,8.352
480096,43.561164,-79.711913,170003,8.360
480096,43.561210,-79.711786,170004,8.372
480096,43.561263,-79.711662,170005,8.383
480096,43.561321,-79.711544,170006,8.395
480096,43.561385,-79.711433,170007,8.406
480096,43.561807,-79.710770,170008,8.477
480096,43.563719,-79.713369,170009,8.776
480096,43.565844,-79.716276,170010,9.109
480096,43.567528,-79.718569,170011,9.372
480096,43.567528,-79.718569,180001,9.372
480096,43.567733,-79.718849,180002,9.404
480096,43.567941,-79.719115,180003,9.436
480096,43.568390,-79.719694,180004,9.504
480096,43.568451,-79.719789,180005,9.514
480096,43.568510,-79.719885,180006,9.524
480096,43.568567,-79.719983,180007,9.535
480096,43.568624,-79.720082,180008,9.545
480096,43.568674,-79.720171,180009,9.554
480096,43.568684,-79.720188,180010,9.556
480096,43.568734,-79.720282,180011,9.565
480096,43.568787,-79.720384,180012,9.575
480096,43.568839,-79.720488,180013,9.585
480096,43.568890,-79.720592,180014,9.596
480096,43.568939,-79.720698,180015,9.606
480096,43.568988,-79.720805,180016,9.616
480096,43.569035,-79.720913,180017,9.626
480096,43.569081,-79.721021,180018,9.636
480096,43.569099,-79.721064,180019,9.640
480096,43.569746,-79.722502,180020,9.777
480096,43.569752,-79.722513,180021,9.778
480096,43.569752,-79.722513,190001,9.778
480096,43.569807,-79.722619,190002,9.789
480096,43.569851,-79.722700,190003,9.797
480096,43.569870,-79.722733,190004,9.800
480096,43.569932,-79.722846,190005,9.812
480096,43.569996,-79.722959,190006,9.823
480096,43.570062,-79.723070,190007,9.835
480096,43.570128,-79.723179,190008,9.846
480096,43.570196,-79.723288,190009,9.858
480096,43.570265,-79.723395,190010,9.870
480096,43.570335,-79.723502,190011,9.881
480096,43.570405,-79.723605,190012,9.893
480096,43.570477,-79.723709,190013,9.904
480096,43.570550,-79.723810,190014,9.916
480096,43.570624,-79.723912,190015,9.927
480096,43.570699,-79.724010,190016,9.939
480096,43.570775,-79.724108,190017,9.950
480096,43.570836,-79.724183,190018,9.959
480096,43.572922,-79.727015,190019,10.285
480096,43.573242,-79.727465,190020,10.336
480096,43.573530,-79.727869,190021,10.382
480096,43.573530,-79.727869,200001,10.382
480096,43.573596,-79.727962,200002,10.392
480096,43.573657,-79.728042,200003,10.402
480096,43.573720,-79.728121,200004,10.411
480096,43.573783,-79.728198,200005,10.420
480096,43.573848,-79.728274,200006,10.430
480096,43.573913,-79.728348,200007,10.439
480096,43.573979,-79.728421,200008,10.448
480096,43.574046,-79.728491,200009,10.458
480096,43.574114,-79.728561,200010,10.467
480096,43.574182,-79.728629,200011,10.477
480096,43.574253,-79.728695,200012,10.486
480096,43.574323,-79.728760,200013,10.495
480096,43.574394,-79.728823,200014,10.505
480096,43.574465,-79.728885,200015,10.514
480096,43.574538,-79.728944,200016,10.524
480096,43.574612,-79.729002,200017,10.533
480096,43.574686,-79.729057,200018,10.543
480096,43.574729,-79.729090,200019,10.548
480096,43.575922,-79.730031,200020,10.701
480096,43.575995,-79.730092,200021,10.710
480096,43.576067,-79.730155,200022,10.720
480096,43.576138,-79.730221,200023,10.729
480096,43.576208,-79.730287,200024,10.739
480096,43.576277,-79.730356,200025,10.748
480096,43.576345,-79.730425,200026,10.758
480096,43.576413,-79.730497,200027,10.767
480096,43.576480,-79.730570,200028,10.777
480096,43.576546,-79.730645,200029,10.786
480096,43.576611,-79.730721,200030,10.796
480096,43.576675,-79.730799,200031,10.805
480096,43.576738,-79.730878,200032,10.815
480096,43.576800,-79.730958,200033,10.824
480096,43.576861,-79.731040,200034,10.834
480096,43.576921,-79.731124,200035,10.843
480096,43.576980,-79.731208,200036,10.852
480096,43.577038,-79.731295,200037,10.862
480096,43.577098,-79.731388,200038,10.872
480096,43.577843,-79.732413,200039,10.989
480096,43.578262,-79.732987,200040,11.055
480096,43.578262,-79.732987,210001,11.055
480096,43.578510,-79.733329,210002,11.094
480096,43.579183,-79.734255,210003,11.199
480096,43.580441,-79.735949,210004,11.395
480096,43.580670,-79.736257,210005,11.431
480096,43.580670,-79.736257,220001,11.431
480096,43.581122,-79.736867,220002,11.501
480096,43.581876,-79.737882,220003,11.618
480096,43.583481,-79.740037,220004,11.867
480096,43.584255,-79.741086,220005,11.988
480096,43.584298,-79.741151,220006,11.995
480096,43.584341,-79.741215,220007,12.002
480096,43.584385,-79.741277,220008,12.009
480096,43.584431,-79.741338,220009,12.016
480096,43.584478,-79.741398,220010,12.023
480096,43.584525,-79.741456,220011,12.030
480096,43.584573,-79.741512,220012,12.037
480096,43.584623,-79.741567,220013,12.044
480096,43.584673,-79.741620,220014,12.051
480096,43.584724,-79.741672,220015,12.059
480096,43.584776,-79.741723,220016,12.066
480096,43.584828,-79.741772,220017,12.073
480096,43.584882,-79.741819,220018,12.080
480096,43.584937,-79.741864,220019,12.087
480096,43.584992,-79.741907,220020,12.094
480096,43.585047,-79.741949,220021,12.101
480096,43.585104,-79.741989,220022,12.108
480096,43.585161,-79.742027,220023,12.115
480096,43.585219,-79.742065,220024,12.122
480096,43.585277,-79.742099,220025,12.129
480096,43.585336,-79.742132,220026,12.136
480096,43.585396,-79.742162,220027,12.143
480096,43.585455,-79.742192,220028,12.150
480096,43.585515,-79.742219,220029,12.157
480096,43.585576,-79.742244,220030,12.164
480096,43.585637,-79.742268,220031,12.171
480096,43.585699,-79.742290,220032,12.178
480096,43.585739,-79.742303,220033,12.183
480096,43.585714,-79.742973,220034,12.237
480096,43.585625,-79.744016,220035,12.322
480096,43.585577,-79.744367,220036,12.351
480096,43.585577,-79.744367,230001,12.351
480096,43.585576,-79.744380,230002,12.352
480096,43.585528,-79.744677,230003,12.376
480096,43.585519,-79.744741,230004,12.382
480096,43.585455,-79.745102,230005,12.412
480096,43.585437,-79.745198,230006,12.420
480096,43.585395,-79.745433,230007,12.439
480096,43.585045,-79.747282,230008,12.594
480096,43.585045,-79.747282,240001,12.594
480096,43.584988,-79.747583,240002,12.619
480096,43.585426,-79.747716,240003,12.668
480096,43.585641,-79.747785,240004,12.693
480096,43.585719,-79.747823,240005,12.702
480096,43.585775,-79.747849,240006,12.709
480096,43.585829,-79.747879,240007,12.715
480096,43.585956,-79.747965,240008,12.731
480096,43.586045,-79.748041,240009,12.743
480096,43.586135,-79.748125,240010,12.755
480096,43.586209,-79.748204,240011,12.765
480096,43.586331,-79.748355,240012,12.783
480096,43.586427,-79.748489,240013,12.799
480096,43.586506,-79.748597,240014,12.811
480096,43.587052,-79.749339,240015,12.896
480096,43.587206,-79.749548,240016,12.920
480096,43.587206,-79.749548,250001,12.920
480096,43.587264,-79.749626,250002,12.929
480096,43.587368,-79.749773,250003,12.946
480096,43.587439,-79.749864,250004,12.957
480096,43.587518,-79.749958,250005,12.968
480096,43.587601,-79.750043,250006,12.980
480096,43.587700,-79.750127,250007,12.992
480096,43.587788,-79.750193,250008,13.004
480096,43.587874,-79.750248,250009,13.014
480096,43.587929,-79.750279,250010,13.021
480096,43.588226,-79.750389,250011,13.055
480096,43.588669,-79.750538,250012,13.106
480096,43.588851,-79.750595,250013,13.126
480096,43.588851,-79.750595,260001,13.126
480096,43.588948,-79.750625,260002,13.137
480096,43.589178,-79.750712,260003,13.164
480096,43.589282,-79.750745,260004,13.176
480096,43.589384,-79.750785,260005,13.188
480096,43.589487,-79.750829,260006,13.200
480096,43.589596,-79.750897,260007,13.213
480096,43.589676,-79.750949,260008,13.223
480096,43.589792,-79.751046,260009,13.238
480096,43.589846,-79.751098,260010,13.245
480096,43.589903,-79.751165,260011,13.254
480096,43.590106,-79.751434,260012,13.285
480096,43.590197,-79.751554,260013,13.299
480096,43.590342,-79.751743,260014,13.321
480096,43.590400,-79.751824,260015,13.330
480096,43.590453,-79.751912,260016,13.339
480096,43.590460,-79.751929,260017,13.341
480096,43.590500,-79.752005,260018,13.348
480096,43.590540,-79.752103,260019,13.357
480096,43.590575,-79.752206,260020,13.367
480096,43.590602,-79.752314,260021,13.376
480096,43.590606,-79.752337,260022,13.378
480096,43.590623,-79.752423,260023,13.385
480096,43.590637,-79.752536,260024,13.394
480096,43.590644,-79.752650,260025,13.403
480096,43.590643,-79.752764,260026,13.413
480096,43.590635,-79.752827,260027,13.418
480096,43.590633,-79.752838,260028,13.419
480096,43.590633,-79.752838,270001,13.419
480096,43.590606,-79.752995,270002,13.432
480096,43.590434,-79.753926,270003,13.509
480096,43.590409,-79.754056,270004,13.520
480096,43.590286,-79.754638,270005,13.569
480096,43.590272,-79.754717,270006,13.576
480096,43.590258,-79.754782,270007,13.581
480096,43.590251,-79.754868,270008,13.588
480096,43.590240,-79.755365,270009,13.628
480096,43.590264,-79.756037,270010,13.682
480096,43.589871,-79.756074,270011,13.726
480096,43.589665,-79.756093,270012,13.749
480096,43.589484,-79.756132,270013,13.769
480096,43.589466,-79.756138,270014,13.771
480096,43.589466,-79.756138,280001,13.771
480096,43.589326,-79.756180,280002,13.787
480096,43.589107,-79.756249,280003,13.812
480096,43.588944,-79.756314,280004,13.831
480096,43.588762,-79.756396,280005,13.852
480096,43.588565,-79.756499,280006,13.876
480096,43.588411,-79.756587,280007,13.894
480096,43.588250,-79.756695,280008,13.914
480096,43.588060,-79.756833,280009,13.938
480096,43.587873,-79.756981,280010,13.962
480096,43.587767,-79.757073,280011,13.976
480096,43.587615,-79.757216,280012,13.996
480096,43.587512,-79.757315,280013,14.011
480096,43.587393,-79.757446,280014,14.027
480096,43.587350,-79.757493,280015,14.034
480096,43.587208,-79.757659,280016,14.054
480096,43.587003,-79.757927,280017,14.086
480096,43.586763,-79.758242,280018,14.122
480096,43.586486,-79.758628,280019,14.166
480096,43.586486,-79.758628,290001,14.166
480096,43.586308,-79.758875,290002,14.194
480096,43.585095,-79.760521,290003,14.383
480096,43.584711,-79.759995,290004,14.444
480096,43.584648,-79.759909,290005,14.454
480096,43.584586,-79.759838,290006,14.462
480096,43.584554,-79.759797,290007,14.467
480096,43.584495,-79.759724,290008,14.476
480096,43.584451,-79.759672,290009,14.483
480096,43.583966,-79.759003,290010,14.559
480096,43.583863,-79.758961,290011,14.571
480096,43.583811,-79.758942,290012,14.577
480096,43.583800,-79.758940,290013,14.578
490062,43.555894,-79.752901,10001,0.000
490062,43.556014,-79.752770,10002,0.017
490062,43.556564,-79.752157,10003,0.096
490062,43.557011,-79.751572,10004,0.164
490062,43.557136,-79.751406,10005,0.183
490062,43.557511,-79.750927,10006,0.240
490062,43.558007,-79.750284,10007,0.316
490062,43.558736,-79.749365,10008,0.426
490062,43.559216,-79.748831,10009,0.494
490062,43.559216,-79.748831,20001,0.494
490062,43.559280,-79.748762,20002,0.503
490062,43.559820,-79.748150,20003,0.581
490062,43.560246,-79.747693,20004,0.641
490062,43.560507,-79.747410,20005,0.678
490062,43.560637,-79.747255,20006,0.697
490062,43.561093,-79.746738,20007,0.763
490062,43.561194,-79.746623,20008,0.778
490062,43.561485,-79.746256,20009,0.822
490062,43.561714,-79.745975,20010,0.856
490062,43.561714,-79.745975,30001,0.856
490062,43.561841,-79.745821,30002,0.874
490062,43.561935,-79.745688,30003,0.889
490062,43.562139,-79.745488,30004,0.917
490062,43.562185,-79.745438,30005,0.924
490062,43.562408,-79.745197,30006,0.955
490062,43.562512,-79.745062,30007,0.971
490062,43.562851,-79.744615,30008,1.023
490062,43.562871,-79.744586,30009,1.026
490062,43.562985,-79.744432,30010,1.044
490062,43.563105,-79.744284,30011,1.062
490062,43.563229,-79.744146,30012,1.080
490062,43.563374,-79.743990,30013,1.100
490062,43.563971,-79.743354,30014,1.184
490062,43.564136,-79.743184,30015,1.207
490062,43.564136,-79.743184,40001,1.207
490062,43.564285,-79.743032,40002,1.228
490062,43.564408,-79.742937,40003,1.243
490062,43.564470,-79.742869,40004,1.252
490062,43.564524,-79.742788,40005,1.261
490062,43.564637,-79.742708,40006,1.275
490062,43.564770,-79.742557,40007,1.294
490062,43.564864,-79.742455,40008,1.308
490062,43.565149,-79.742160,40009,1.347
490062,43.565406,-79.741849,40010,1.385
490062,43.565834,-79.741339,40011,1.448
490062,43.565990,-79.741127,40012,1.472
490062,43.566049,-79.741042,40013,1.482
490062,43.566049,-79.741042,50001,1.482
490062,43.566190,-79.740834,50002,1.505
490062,43.565017,-79.739243,50003,1.688
490062,43.564721,-79.738842,50004,1.734
490062,43.563447,-79.737109,50005,1.933
490062,43.563447,-79.737109,60001,1.933
490062,43.563167,-79.736727,60002,1.977
490062,43.562907,-79.736374,60003,2.017
490062,43.561774,-79.734862,60004,2.193
490062,43.560864,-79.733606,60005,2.336
490062,43.561329,-79.733081,60006,2.403
490062,43.561397,-79.733010,60007,2.412
490062,43.562136,-79.732171,60008,2.519
490062,43.562738,-79.731499,60009,2.605
490062,43.562738,-79.731499,70001,2.605
490062,43.563031,-79.731171,70002,2.647
490062,43.563451,-79.730701,70003,2.707
490062,43.564172,-79.729895,70004,2.810
490062,43.564655,-79.729355,70005,2.879
490062,43.565448,-79.728470,70006,2.993
490062,43.565448,-79.728470,80001,2.993
490062,43.565501,-79.728411,80002,3.000
490062,43.565628,-79.728268,80003,3.018
490062,43.566169,-79.727665,80004,3.096
490062,43.566407,-79.727396,80005,3.130
490062,43.566821,-79.726937,80006,3.189
490062,43.567307,-79.726387,80007,3.259
490062,43.567393,-79.726289,80008,3.271
490062,43.567513,-79.726151,80009,3.289
490062,43.567991,-79.725601,80010,3.358
490062,43.567991,-79.725601,90001,3.358
490062,43.568134,-79.725437,90002,3.379
490062,43.568226,-79.725324,90003,3.392
490062,43.568338,-79.725178,90004,3.409
490062,43.568446,-79.725024,90005,3.427
490062,43.568548,-79.724864,90006,3.444
490062,43.568645,-79.724698,90007,3.461
490062,43.568922,-79.724241,90008,3.509
490062,43.569186,-79.723807,90009,3.555
490062,43.569558,-79.723164,90010,3.621
490062,43.569851,-79.722700,90011,3.671
490062,43.570284,-79.722002,90012,3.745
490062,43.570294,-79.721983,90013,3.747
490062,43.570311,-79.721957,90014,3.749
490062,43.570311,-79.721957,100001,3.749
490062,43.570384,-79.721842,100002,3.762
490062,43.570479,-79.721708,100003,3.777
490062,43.570580,-79.721581,100004,3.792
490062,43.570737,-79.721382,100005,3.816
490062,43.571108,-79.720962,100006,3.869
490062,43.571268,-79.720785,100007,3.892
490062,43.572278,-79.719670,100008,4.036
490062,43.572278,-79.719670,110001,4.036
490062,43.572419,-79.719515,110002,4.056
490062,43.572918,-79.718962,110003,4.127
490062,43.572970,-79.718906,110004,4.135
490062,43.573066,-79.718814,110005,4.147
490062,43.573167,-79.718728,110006,4.161
490062,43.573272,-79.718652,110007,4.174
490062,43.573379,-79.718585,110008,4.187
490062,43.573489,-79.718526,110009,4.200
490062,43.574149,-79.718163,110010,4.279
490062,43.574295,-79.718080,110011,4.296
490062,43.574616,-79.717901,110012,4.335
490062,43.574750,-79.717828,110013,4.351
490062,43.574892,-79.717738,110014,4.368
490062,43.575031,-79.717640,110015,4.386
490062,43.575167,-79.717533,110016,4.403
490062,43.575264,-79.717448,110017,4.416
490062,43.575264,-79.717448,120001,4.416
490062,43.575298,-79.717419,120002,4.420
490062,43.575423,-79.717302,120003,4.437
490062,43.575511,-79.717214,120004,4.449
490062,43.576189,-79.716442,120005,4.547
490062,43.576404,-79.716206,120006,4.577
490062,43.577113,-79.715399,120007,4.680
490062,43.577331,-79.715144,120008,4.711
490062,43.577519,-79.714919,120009,4.739
490062,43.578000,-79.714351,120010,4.809
490062,43.578052,-79.714291,120011,4.817
490062,43.578052,-79.714291,130001,4.817
490062,43.578192,-79.714131,130002,4.837
490062,43.577893,-79.713610,130003,4.891
490062,43.577824,-79.713498,130004,4.903
490062,43.577752,-79.713401,130005,4.914
490062,43.577681,-79.713302,130006,4.925
490062,43.577600,-79.713210,130007,4.937
490062,43.577531,-79.713142,130008,4.946
490062,43.577444,-79.713057,130009,4.958
490062,43.577325,-79.712965,130010,4.973
490062,43.577226,-79.712893,130011,4.985
490062,43.577067,-79.712771,130012,5.006
490062,43.576989,-79.712694,130013,5.016
490062,43.576897,-79.712598,130014,5.029
490062,43.576807,-79.712491,130015,5.042
490062,43.576702,-79.712343,130016,5.059
490062,43.576170,-79.711525,130017,5.148
490062,43.575986,-79.711241,130018,5.178
490062,43.575544,-79.710514,130019,5.255
490067,43.555894,-79.752901,10001,0.000
490067,43.556014,-79.752770,10002,0.017
490067,43.556564,-79.752157,10003,0.096
490067,43.557011,-79.751572,10004,0.164
490067,43.557136,-79.751406,10005,0.183
490067,43.557511,-79.750927,10006,0.240
490067,43.558007,-79.750284,10007,0.316
490067,43.558736,-79.749365,10008,0.426
490067,43.559216,-79.748831,10009,0.494
490067,43.559216,-79.748831,20001,0.494
490067,43.559280,-79.748762,20002,0.503
490067,43.559820,-79.748150,20003,0.581
490067,43.560246,-79.747693,20004,0.641
490067,43.560507,-79.747410,20005,0.678
490067,43.560637,-79.747255,20006,0.697
490067,43.561093,-79.746738,20007,0.763
490067,43.561194,-79.746623,20008,0.778
490067,43.561485,-79.746256,20009,0.822
490067,43.561714,-79.745975,20010,0.856
490067,43.561714,-79.745975,30001,0.856
490067,43.561841,-79.745821,30002,0.874
490067,43.561935,-79.745688,30003,0.889
490067,43.562139,-79.745488,30004,0.917
490067,43.562185,-79.745438,30005,0.924
490067,43.562408,-79.745197,30006,0.955
490067,43.562512,-79.745062,30007,0.971
490067,43.562851,-79.744615,30008,1.023
490067,43.562871,-79.744586,30009,1.026
490067,43.562985,-79.744432,30010,1.044
490067,43.563105,-79.744284,30011,1.062
490067,43.563229,-79.744146,30012,1.080
490067,43.563374,-79.743990,30013,1.100
490067,43.563971,-79.743354,30014,1.184
490067,43.564136,-79.743184,30015,1.207
490067,43.564136,-79.743184,40001,1.207
490067,43.564285,-79.743032,40002,1.228
490067,43.564408,-79.742937,40003,1.243
490067,43.564470,-79.742869,40004,1.252
490067,43.564524,-79.742788,40005,1.261
490067,43.564637,-79.742708,40006,1.275
490067,43.564770,-79.742557,40007,1.294
490067,43.564864,-79.742455,40008,1.308
490067,43.565149,-79.742160,40009,1.347
490067,43.565406,-79.741849,40010,1.385
490067,43.565834,-79.741339,40011,1.448
490067,43.565990,-79.741127,40012,1.472
490067,43.566049,-79.741042,40013,1.482
490067,43.566049,-79.741042,50001,1.482
490067,43.566190,-79.740834,50002,1.505
490067,43.565017,-79.739243,50003,1.688
490067,43.564721,-79.738842,50004,1.734
490067,43.563447,-79.737109,50005,1.933
490067,43.563447,-79.737109,60001,1.933
490067,43.563167,-79.736727,60002,1.977
490067,43.562907,-79.736374,60003,2.017
490067,43.561774,-79.734862,60004,2.193
490067,43.561017,-79.733817,60005,2.312
490067,43.561017,-79.733817,70001,2.312
490067,43.560864,-79.733606,70002,2.336
490067,43.560356,-79.732905,70003,2.416
490067,43.559004,-79.731057,70004,2.628
490067,43.558732,-79.730685,70005,2.670
490067,43.557693,-79.729260,70006,2.833
490067,43.556845,-79.728110,70007,2.966
490067,43.556845,-79.728110,80001,2.966
490067,43.556704,-79.727919,80002,2.988
490067,43.555246,-79.725913,80003,3.217
490067,43.552973,-79.722806,80004,3.573
490067,43.553527,-79.722215,80005,3.651
490067,43.553527,-79.722215,90001,3.651
490067,43.554031,-79.721676,90002,3.721
490067,43.554567,-79.721102,90003,3.797
490067,43.555213,-79.720409,90004,3.888
490067,43.555213,-79.720409,100001,3.888
490067,43.555358,-79.720254,100002,3.908
490067,43.556345,-79.719191,100003,4.048
490067,43.556936,-79.718557,100004,4.131
490067,43.556980,-79.718508,100005,4.137
490067,43.557152,-79.718313,100006,4.162
490067,43.557312,-79.718098,100007,4.187
490067,43.557338,-79.718060,100008,4.191
490067,43.557338,-79.718060,110001,4.191
490067,43.557471,-79.717875,110002,4.212
490067,43.557618,-79.717671,110003,4.235
490067,43.557706,-79.717551,110004,4.249
490067,43.557905,-79.717269,110005,4.280
490067,43.558216,-79.716902,110006,4.326
490067,43.558920,-79.716134,110007,4.426
490067,43.559602,-79.715366,110008,4.524
490067,43.559602,-79.715366,120001,4.524
490067,43.559803,-79.715141,120002,4.553
490067,43.559822,-79.715121,120003,4.555
490067,43.559931,-79.715002,120004,4.571
490067,43.560035,-79.714875,120005,4.586
490067,43.560134,-79.714740,120006,4.602
490067,43.560180,-79.714670,120007,4.609
490067,43.560246,-79.714585,120008,4.619
490067,43.560330,-79.714456,120009,4.633
490067,43.560407,-79.714320,120010,4.647
490067,43.560489,-79.714131,120011,4.665
490067,43.560546,-79.713973,120012,4.679
490067,43.560607,-79.713798,120013,4.695
490067,43.561136,-79.712003,120014,4.851
490067,43.561164,-79.711913,120015,4.859
490067,43.561210,-79.711786,120016,4.871
490067,43.561263,-79.711662,120017,4.882
490067,43.561321,-79.711544,120018,4.894
490067,43.561385,-79.711433,120019,4.905
490067,43.561807,-79.710770,120020,4.976
490067,43.561526,-79.710388,120021,5.020
490067,43.560530,-79.709056,120022,5.175
490067,43.559875,-79.709973,120023,5.279
490067,43.560493,-79.710808,120024,5.375
490067,43.560536,-79.710878,120025,5.382
490067,43.560649,-79.711063,120026,5.402
490067,43.560698,-79.711154,120027,5.411
490067,43.560712,-79.711185,120028,5.414
490070,43.575544,-79.710514,10001,0.000
490070,43.575526,-79.710486,10002,0.003
490070,43.575493,-79.710331,10003,0.016
490070,43.575470,-79.710212,10004,0.026
490070,43.575475,-79.709994,10005,0.044
490070,43.575587,-79.709785,10006,0.065
490070,43.575793,-79.709652,10007,0.090
490070,43.576031,-79.709686,10008,0.117
490070,43.576241,-79.709840,10009,0.143
490070,43.576290,-79.710382,10010,0.187
490070,43.576217,-79.710907,10011,0.230
490070,43.576170,-79.711525,10012,0.280
490070,43.576702,-79.712343,10013,0.369
490070,43.576807,-79.712491,10014,0.386
490070,43.576897,-79.712598,10015,0.399
490070,43.576989,-79.712694,10016,0.412
490070,43.577067,-79.712771,10017,0.422
490070,43.577226,-79.712893,10018,0.443
490070,43.577325,-79.712965,10019,0.455
490070,43.577444,-79.713057,10020,0.470
490070,43.577531,-79.713142,10021,0.482
490070,43.577600,-79.713210,10022,0.491
490070,43.577681,-79.713302,10023,0.503
490070,43.577752,-79.713401,10024,0.514
490070,43.577824,-79.713498,10025,0.525
490070,43.577893,-79.713610,10026,0.537
490070,43.578192,-79.714131,10027,0.591
490070,43.578000,-79.714351,10028,0.619
490070,43.577519,-79.714919,10029,0.689
490070,43.577331,-79.715144,10030,0.717
490070,43.577113,-79.715399,10031,0.748
490070,43.577086,-79.715429,10032,0.752
490070,43.577086,-79.715429,20001,0.752
490070,43.576404,-79.716206,20002,0.851
490070,43.576189,-79.716442,20003,0.881
490070,43.575511,-79.717214,20004,0.979
490070,43.575495,-79.717230,20005,0.981
490070,43.575495,-79.717230,30001,0.981
490070,43.575423,-79.717302,30002,0.991
490070,43.575298,-79.717419,30003,1.008
490070,43.575167,-79.717533,30004,1.025
490070,43.575031,-79.717640,30005,1.042
490070,43.574892,-79.717738,30006,1.060
490070,43.574750,-79.717828,30007,1.077
490070,43.574616,-79.717901,30008,1.093
490070,43.574295,-79.718080,30009,1.132
490070,43.574149,-79.718163,30010,1.149
490070,43.573489,-79.718526,30011,1.228
490070,43.573379,-79.718585,30012,1.241
490070,43.573272,-79.718652,30013,1.254
490070,43.573167,-79.718728,30014,1.267
490070,43.573066,-79.718814,30015,1.280
490070,43.572970,-79.718906,30016,1.294
490070,43.572918,-79.718962,30017,1.301
490070,43.572502,-79.719421,30018,1.360
490070,43.572502,-79.719421,40001,1.360
490070,43.572419,-79.719515,40002,1.372
490070,43.571268,-79.720785,40003,1.536
490070,43.571108,-79.720962,40004,1.559
490070,43.570737,-79.721382,40005,1.612
490070,43.570580,-79.721581,40006,1.636
490070,43.570479,-79.721708,40007,1.651
490070,43.570384,-79.721842,40008,1.666
490070,43.570343,-79.721905,40009,1.673
490070,43.570343,-79.721905,50001,1.673
490070,43.570294,-79.721983,50002,1.681
490070,43.570284,-79.722002,50003,1.683
490070,43.569851,-79.722700,50004,1.757
490070,43.569558,-79.723164,50005,1.807
490070,43.569186,-79.723807,50006,1.873
490070,43.568979,-79.724148,50007,1.909
490070,43.568979,-79.724148,60001,1.909
490070,43.568922,-79.724241,60002,1.919
490070,43.568645,-79.724698,60003,1.967
490070,43.568548,-79.724864,60004,1.984
490070,43.568446,-79.725024,60005,2.001
490070,43.568338,-79.725178,60006,2.019
490070,43.568226,-79.725323,60007,2.036
490070,43.568226,-79.725323,70001,2.036
