route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
17,26AP27-CPBlock-Saturday-12,29686534,17 N Hurontario To 407 Park & Ride,,0,2807440,170034,1,1
17,26AP27-CPBlock-Saturday-12,29686535,17 N Hurontario To 407 Park & Ride,,0,2807441,170034,1,1
17,26AP27-CPBlock-Saturday-12,29686536,17 N Hurontario To 407 Park & Ride,,0,2807442,170034,1,1
17,26AP27-CPBlock-Saturday-12,29686537,17 N Hurontario To 407 Park & Ride,,0,2807864,170034,1,1
17,26AP27-CPBlock-Saturday-12,29686538,17 S Hurontario To City Centre,,1,2807440,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686539,17 S Hurontario To City Centre,,1,2807441,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686540,17 S Hurontario To City Centre,,1,2807442,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686541,17 S Hurontario To City Centre,,1,2807440,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686542,17 S Hurontario To City Centre,,1,2807441,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686543,17 S Hurontario To City Centre,,1,2807442,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686544,17 S Hurontario To City Centre,,1,2807440,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686545,17 S Hurontario To City Centre,,1,2807441,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686546,17 S Hurontario To City Centre,,1,2807442,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686547,17 S Hurontario To City Centre,,1,2807440,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686548,17 S Hurontario To City Centre,,1,2807441,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686549,17 S Hurontario To City Centre,,1,2807442,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686550,17 S Hurontario To City Centre,,1,2807440,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686551,17 S Hurontario To City Centre,,1,2807441,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686552,17 S Hurontario To City Centre,,1,2807442,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686553,17 S Hurontario To City Centre,,1,2807443,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686554,17 S Hurontario To City Centre,,1,2807440,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686555,17 S Hurontario To City Centre,,1,2807441,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686556,17 S Hurontario To City Centre,,1,2807442,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686557,17 S Hurontario To City Centre,,1,2807443,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686558,17 S Hurontario To City Centre,,1,2807440,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686559,17 S Hurontario To City Centre,,1,2807441,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686560,17 S Hurontario To City Centre,,1,2807442,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686561,17 S Hurontario To City Centre,,1,2807443,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686562,17 S Hurontario To City Centre,,1,2807440,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686563,17 S Hurontario To City Centre,,1,2807441,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686564,17 S Hurontario To City Centre,,1,2807442,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686565,17 S Hurontario To City Centre,,1,2807443,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686566,17 S Hurontario To City Centre,,1,2807440,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686567,17 S Hurontario To City Centre,,1,2807441,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686568,17 S Hurontario To City Centre,,1,2807442,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686569,17 S Hurontario To City Centre,,1,2807864,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686570,17 S Hurontario To City Centre,,1,2807440,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686571,17 S Hurontario To City Centre,,1,2807441,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686572,17 S Hurontario To City Centre,,1,2807442,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686573,17 S Hurontario To City Centre,,1,2807864,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686574,17 S Hurontario To City Centre,,1,2807440,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686575,17 S Hurontario To City Centre,,1,2807441,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686576,17 S Hurontario To City Centre,,1,2807442,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686577,17 S Hurontario To City Centre,,1,2807864,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686578,17 S Hurontario To City Centre,,1,2807440,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686579,17 S Hurontario To City Centre,,1,2807441,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686580,17 S Hurontario To City Centre,,1,2807442,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686581,17 S Hurontario To City Centre,,1,2807864,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686582,17 S Hurontario To City Centre,,1,2807440,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686583,17 S Hurontario To City Centre,,1,2807441,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686584,17 S Hurontario To City Centre,,1,2807442,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686585,17 S Hurontario To City Centre,,1,2807864,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686586,17 S Hurontario To City Centre,,1,2807440,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686587,17 S Hurontario To City Centre,,1,2807441,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686588,17 S Hurontario To City Centre,,1,2807442,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686589,17 S Hurontario To City Centre,,1,2807440,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686590,17 S Hurontario To City Centre,,1,2807442,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686591,17 S Hurontario To City Centre,,1,2807440,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686592,17 S Hurontario To City Centre,,1,2807442,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686593,17 S Hurontario To City Centre,,1,2807440,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686594,17 S Hurontario To City Centre,,1,2807442,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686595,17 S Hurontario To City Centre,,1,2807440,170035,1,1
17,26AP27-CPBlock-Saturday-12,29686596,17 N Hurontario To 407 Park & Ride,,0,2807440,170034,1,1
17,26AP27-CPBlock-Saturday-12,29686597,17 N Hurontario To 407 Park & Ride,,0,2807441,170034,1,1
17,26AP27-CPBlock-Saturday-12,29686598,17 N Hurontario To 407 Park & Ride,,0,2807442,170034,1,1
17,26AP27-CPBlock-Saturday-12,29686599,17 N Hurontario To 407 Park & Ride,,0,2807440,170034,1,1
17,26AP27-CPBlock-Saturday-12,29686600,17 N Hurontario To 407 Park & Ride,,0,2807441,170034,1,1
6,26AP27-CPBlock-Saturday-12,29686601,6 W Credit Woodlands To Westdale,,1,2807438,60142,1,1
6,26AP27-CPBlock-Saturday-12,29686602,6 W Credit Woodlands To Westdale,,1,2807439,60142,1,1
6,26AP27-CPBlock-Saturday-12,29686603,6 W Credit Woodlands To Westdale,,1,2807438,60142,1,1
6,26AP27-CPBlock-Saturday-12,29686604,6 W Credit Woodlands To Westdale,,1,2807439,60142,1,1
6,26AP27-CPBlock-Saturday-12,29686605,6 W Credit Woodlands To Westdale,,1,2807438,60142,1,1
6,26AP27-CPBlock-Saturday-12,29686606,6 W Credit Woodlands To Westdale,,1,2807439,60142,1,1
6,26AP27-CPBlock-Saturday-12,29686607,6 W Credit Woodlands To Westdale,,1,2807438,60142,1,1
6,26AP27-CPBlock-Saturday-12,29686608,6 W Credit Woodlands To Westdale,,1,2807439,60142,1,1
6,26AP27-CPBlock-Saturday-12,29686609,6 W Credit Woodlands To Westdale,,1,2807438,60142,1,1
6,26AP27-CPBlock-Saturday-12,29686610,6 W Credit Woodlands To Westdale,,1,2807439,60142,1,1
6,26AP27-CPBlock-Saturday-12,29686611,6 W Credit Woodlands To Westdale,,1,2807438,60142,1,1
6,26AP27-CPBlock-Saturday-12,29686612,6 W Credit Woodlands To Westdale,,1,2807439,60142,1,1
6,26AP27-CPBlock-Saturday-12,29686613,6 W Credit Woodlands To Westdale,,1,2807438,60142,1,1
6,26AP27-CPBlock-Saturday-12,29686614,6 W Credit Woodlands To Westdale,,1,2807439,60142,1,1
6,26AP27-CPBlock-Saturday-12,29686615,6 W Credit Woodlands To Westdale,,1,2807438,60142,1,1
6,26AP27-CPBlock-Saturday-12,29686616,6 W Credit Woodlands To Westdale,,1,2807439,60142,1,1
6,26AP27-CPBlock-Saturday-12,29686617,6 W Credit Woodlands To Westdale,,1,2807438,60142,1,1
6,26AP27-CPBlock-Saturday-12,29686618,6 W Credit Woodlands To Westdale,,1,2807439,60142,1,1
6,26AP27-CPBlock-Saturday-12,29686619,6 W Credit Woodlands To Westdale,,1,2807438,60142,1,1
6,26AP27-CPBlock-Saturday-12,29686620,6 W Credit Woodlands To Westdale,,1,2807439,60142,1,1
6,26AP27-CPBlock-Saturday-12,29686621,6 W Credit Woodlands To Westdale,,1,2807438,60142,1,1
6,26AP27-CPBlock-Saturday-12,29686622,6 W Credit Woodlands To Westdale,,1,2807439,60142,1,1
6,26AP27-CPBlock-Saturday-12,29686623,6 W Credit Woodlands To Westdale,,1,2807438,60142,1,1
6,26AP27-CPBlock-Saturday-12,29686624,6 W Credit Woodlands To Westdale,,1,2807439,60142,1,1
6,26AP27-CPBlock-Saturday-12,29686625,6 W Credit Woodlands To Westdale,,1,2807438,60142,1,1
6,26AP27-CPBlock-Saturday-12,29686626,6 W Credit Woodlands To Westdale,,1,2807439,60142,1,1
6,26AP27-CPBlock-Saturday-12,29686627,6 E Credit Woodlands To City Centre,,0,2807438,60143,1,1
6,26AP27-CPBlock-Saturday-12,29686628,6 E Credit Woodlands To City Centre,,0,2807439,60143,1,1
6,26AP27-CPBlock-Saturday-12,29686629,6 E Credit Woodlands To City Centre,,0,2807438,60143,1,1
6,26AP27-CPBlock-Saturday-12,29686630,6 E Credit Woodlands To City Centre,,0,2807439,60143,1,1
6,26AP27-CPBlock-Saturday-12,29686631,6 E Credit Woodlands To City Centre,,0,2807438,60143,1,1
6,26AP27-CPBlock-Saturday-12,29686632,6 E Credit Woodlands To City Centre,,0,2807439,60143,1,1
6,26AP27-CPBlock-Saturday-12,29686633,6 E Credit Woodlands To City Centre,,0,2807438,60143,1,1
6,26AP27-CPBlock-Saturday-12,29686634,6 E Credit Woodlands To City Centre,,0,2807439,60143,1,1
6,26AP27-CPBlock-Saturday-12,29686635,6 E Credit Woodlands To City Centre,,0,2807438,60143,1,1
6,26AP27-CPBlock-Saturday-12,29686636,6 E Credit Woodlands To City Centre,,0,2807439,60143,1,1
6,26AP27-CPBlock-Saturday-12,29686637,6 E Credit Woodlands To City Centre,,0,2807438,60143,1,1
6,26AP27-CPBlock-Saturday-12,29686638,6 E Credit Woodlands To City Centre,,0,2807439,60143,1,1
6,26AP27-CPBlock-Saturday-12,29686639,6 E Credit Woodlands To City Centre,,0,2807438,60143,1,1
6,26AP27-CPBlock-Saturday-12,29686640,6 E Credit Woodlands To City Centre,,0,2807439,60143,1,1
6,26AP27-CPBlock-Saturday-12,29686641,6 E Credit Woodlands To City Centre,,0,2807438,60143,1,1
6,26AP27-CPBlock-Saturday-12,29686642,6 E Credit Woodlands To City Centre,,0,2807439,60143,1,1
6,26AP27-CPBlock-Saturday-12,29686643,6 E Credit Woodlands To City Centre,,0,2807438,60143,1,1
6,26AP27-CPBlock-Saturday-12,29686644,6 E Credit Woodlands To City Centre,,0,2807439,60143,1,1
6,26AP27-CPBlock-Saturday-12,29686645,6 E Credit Woodlands To City Centre,,0,2807438,60143,1,1
6,26AP27-CPBlock-Saturday-12,29686646,6 E Credit Woodlands To City Centre,,0,2807439,60143,1,1
6,26AP27-CPBlock-Saturday-12,29686647,6 E Credit Woodlands To City Centre,,0,2807438,60143,1,1
6,26AP27-CPBlock-Saturday-12,29686648,6 E Credit Woodlands To City Centre,,0,2807439,60143,1,1
6,26AP27-CPBlock-Saturday-12,29686649,6 E Credit Woodlands To City Centre,,0,2807438,60143,1,1
6,26AP27-CPBlock-Saturday-12,29686650,6 E Credit Woodlands To City Centre,,0,2807439,60143,1,1
6,26AP27-CPBlock-Saturday-12,29686651,6 E Credit Woodlands To City Centre,,0,2807438,60143,1,1
6,26AP27-CPBlock-Saturday-12,29686652,6 E Credit Woodlands To City Centre,,0,2807439,60143,1,1
6,26AP27-CPBlock-Saturday-12,29686653,6 E Credit Woodlands To City Centre,,0,2807438,60143,1,1
20,26AP27-CPBlock-Saturday-12,29686654,20 E Rathburn To Kipling Terminal,,0,2807450,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686655,20 E Rathburn To Kipling Terminal,,0,2807449,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686656,20 W Rathburn To City Centre,,1,2807449,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686657,20 W Rathburn To City Centre,,1,2807448,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686658,20 E Rathburn To Kipling Terminal,,0,2807450,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686659,20 E Rathburn To Kipling Terminal,,0,2807449,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686660,20 W Rathburn To City Centre,,1,2807449,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686661,20 W Rathburn To City Centre,,1,2807448,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686662,20 E Rathburn To Kipling Terminal,,0,2807450,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686663,20 W Rathburn To City Centre,,1,2807449,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686664,20 E Rathburn To Kipling Terminal,,0,2807449,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686665,20 W Rathburn To City Centre,,1,2807448,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686666,20 W Rathburn To City Centre,,1,2807449,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686667,20 W Rathburn To City Centre,,1,2807450,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686668,20 W Rathburn To City Centre,,1,2807448,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686669,20 E Rathburn To Kipling Terminal,,0,2807450,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686670,20 E Rathburn To Kipling Terminal,,0,2807450,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686671,20 E Rathburn To Kipling Terminal,,0,2807449,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686672,20 E Rathburn To Kipling Terminal,,0,2807449,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686673,20 W Rathburn To City Centre,,1,2807448,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686674,20 E Rathburn To Kipling Terminal,,0,2807448,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686675,20 W Rathburn To City Centre,,1,2807450,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686676,20 W Rathburn To City Centre,,1,2807449,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686677,20 E Rathburn To Kipling Terminal,,0,2807448,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686678,20 E Rathburn To Kipling Terminal,,0,2807449,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686679,20 W Rathburn To City Centre,,1,2807450,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686680,20 W Rathburn To City Centre,,1,2807449,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686681,20 W Rathburn To City Centre,,1,2807448,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686682,20 W Rathburn To City Centre,,1,2807448,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686683,20 W Rathburn To City Centre,,1,2807449,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686684,20 W Rathburn To City Centre,,1,2807450,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686685,20 W Rathburn To City Centre,,1,2807448,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686686,20 W Rathburn To City Centre,,1,2807450,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686687,20 W Rathburn To City Centre,,1,2807449,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686688,20 W Rathburn To City Centre,,1,2807449,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686689,20 W Rathburn To City Centre,,1,2807450,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686690,20 E Rathburn To Kipling Terminal,,0,2807450,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686691,20 E Rathburn To Kipling Terminal,,0,2807448,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686692,20 W Rathburn To City Centre,,1,2807448,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686693,20 E Rathburn To Kipling Terminal,,0,2807449,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686694,20 E Rathburn To Kipling Terminal,,0,2807448,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686695,20 E Rathburn To Kipling Terminal,,0,2807450,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686696,20 E Rathburn To Kipling Terminal,,0,2807448,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686697,20 E Rathburn To Kipling Terminal,,0,2807450,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686698,20 E Rathburn To Kipling Terminal,,0,2807448,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686699,20 E Rathburn To Kipling Terminal,,0,2807450,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686700,20 E Rathburn To Kipling Terminal,,0,2807448,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686701,20 W Rathburn To City Centre,,1,2807450,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686702,20 W Rathburn To City Centre,,1,2807450,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686703,20 W Rathburn To City Centre,,1,2807449,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686704,20 W Rathburn To City Centre,,1,2807450,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686705,20 W Rathburn To City Centre,,1,2807448,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686706,20 W Rathburn To City Centre,,1,2807450,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686707,20 W Rathburn To City Centre,,1,2807450,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686708,20 E Rathburn To Kipling Terminal,,0,2807450,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686709,20 E Rathburn To Kipling Terminal,,0,2807448,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686710,20 E Rathburn To Kipling Terminal,,0,2807448,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686711,20 E Rathburn To Kipling Terminal,,0,2807448,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686712,20 E Rathburn To Kipling Terminal,,0,2807448,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686713,20 E Rathburn To Kipling Terminal,,0,2807449,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686714,20 E Rathburn To Kipling Terminal,,0,2807450,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686715,20 E Rathburn To Kipling Terminal,,0,2807449,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686716,20 E Rathburn To Kipling Terminal,,0,2807449,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686717,20 E Rathburn To Kipling Terminal,,0,2807449,200117,1,1
20,26AP27-CPBlock-Saturday-12,29686718,20 W Rathburn To City Centre,,1,2807448,200118,1,1
20,26AP27-CPBlock-Saturday-12,29686719,20 W Rathburn To City Centre,,1,2807449,200118,1,1
23,26AP27-CPBlock-Saturday-12,29686720,23 E Lakeshore To Long Branch Go,,0,2807444,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686721,23 E Lakeshore To Long Branch Go,,0,2807446,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686722,23 E Lakeshore To Long Branch Go,,0,2807445,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686723,23 E Lakeshore To Long Branch Go,,0,2807444,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686724,23 E Lakeshore To Long Branch Go,,0,2807446,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686725,23 E Lakeshore To Long Branch Go,,0,2807445,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686726,23 E Lakeshore To Long Branch Go,,0,2807444,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686727,23 E Lakeshore To Long Branch Go,,0,2807446,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686728,23 E Lakeshore To Long Branch Go,,0,2807445,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686729,23 E Lakeshore To Long Branch Go,,0,2807444,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686730,23 E Lakeshore To Long Branch Go,,0,2807446,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686731,23 E Lakeshore To Long Branch Go,,0,2807447,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686732,23 E Lakeshore To Long Branch Go,,0,2807445,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686733,23 E Lakeshore To Long Branch Go,,0,2807444,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686734,23 E Lakeshore To Long Branch Go,,0,2807446,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686735,23 E Lakeshore To Long Branch Go,,0,2807447,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686736,23 E Lakeshore To Long Branch Go,,0,2807445,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686737,23 E Lakeshore To Long Branch Go,,0,2807444,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686738,23 E Lakeshore To Long Branch Go,,0,2807446,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686739,23 E Lakeshore To Long Branch Go,,0,2807447,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686740,23 E Lakeshore To Long Branch Go,,0,2807445,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686741,23 E Lakeshore To Long Branch Go,,0,2807444,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686742,23 E Lakeshore To Long Branch Go,,0,2807446,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686743,23 E Lakeshore To Long Branch Go,,0,2807447,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686744,23 E Lakeshore To Long Branch Go,,0,2807445,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686745,23 E Lakeshore To Long Branch Go,,0,2807444,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686746,23 E Lakeshore To Long Branch Go,,0,2807446,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686747,23 E Lakeshore To Long Branch Go,,0,2807447,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686748,23 E Lakeshore To Long Branch Go,,0,2807445,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686749,23 E Lakeshore To Long Branch Go,,0,2807444,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686750,23 E Lakeshore To Long Branch Go,,0,2807446,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686751,23 E Lakeshore To Long Branch Go,,0,2807447,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686752,23 E Lakeshore To Long Branch Go,,0,2807445,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686753,23 E Lakeshore To Long Branch Go,,0,2807444,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686754,23 E Lakeshore To Long Branch Go,,0,2807446,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686755,23 E Lakeshore To Long Branch Go,,0,2807447,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686756,23 E Lakeshore To Long Branch Go,,0,2807444,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686757,23 E Lakeshore To Long Branch Go,,0,2807446,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686758,23 E Lakeshore To Long Branch Go,,0,2807447,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686759,23 E Lakeshore To Long Branch Go,,0,2807444,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686760,23 E Lakeshore To Long Branch Go,,0,2807446,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686761,23 E Lakeshore To Long Branch Go,,0,2807447,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686762,23 E Lakeshore To Long Branch Go,,0,2807444,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686763,23 E Lakeshore To Long Branch Go,,0,2807446,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686764,23 E Lakeshore To Long Branch Go,,0,2807447,230097,1,1
23,26AP27-CPBlock-Saturday-12,29686765,23 W Lakeshore To Clarkson Go,,1,2807445,230096,1,1
23,26AP27-CPBlock-Saturday-12,29686766,23 W Lakeshore To Clarkson Go,,1,2807444,230096,1,1
23,26AP27-CPBlock-Saturday-12,29686767,23 W Lakeshore To Clarkson Go,,1,2807446,230096,1,1
23,26AP27-CPBlock-Saturday-12,29686768,23 W Lakeshore To Clarkson Go,,1,2807445,230096,1,1
23,26AP27-CPBlock-Saturday-12,29686769,23 W Lakeshore To Clarkson Go,,1,2807444,230096,1,1
23,26AP27-CPBlock-Saturday-12,29686770,23 W Lakeshore To Clarkson Go,,1,2807446,230096,1,1
23,26AP27-CPBlock-Saturday-12,29686771,23 W Lakeshore To Clarkson Go,,1,2807445,230096,1,1
23,26AP27-CPBlock-Saturday-12,29686772,23 W Lakeshore To Clarkson Go,,1,2807444,230096,1,1
23,26AP27-CPBlock-Saturday-12,29686773,23 W Lakeshore To Clarkson Go,,1,2807446,230096,1,1
23,26AP27-CPBlock-Saturday-12,29686774,23 W Lakeshore To Clarkson Go,,1,2807447,230096,1,1
23,26AP27-CPBlock-Saturday-12,29686775,23 W Lakeshore To Clarkson Go,,1,2807445,230096,1,1
23,26AP27-CPBlock-Saturday-12,29686776,23 W Lakeshore To Clarkson Go,,1,2807444,230096,1,1
23,26AP27-CPBlock-Saturday-12,29686777,23 W Lakeshore To Clarkson Go,,1,2807446,230096,1,1
23,26AP27-CPBlock-Saturday-12,29686778,23 W Lakeshore To Clarkson Go,,1,2807447,230096,1,1
23,26AP27-CPBlock-Saturday-12,29686779,23 W Lakeshore To Clarkson Go,,1,2807445,230096,1,1
23,26AP27-CPBlock-Saturday-12,29686780,23 W Lakeshore To Clarkson Go,,1,2807444,230096,1,1
23,26AP27-CPBlock-Saturday-12,29686781,23 W Lakeshore To Clarkson Go,,1,2807446,230096,1,1
23,26AP27-CPBlock-Saturday-12,29686782,23 W Lakeshore To Clarkson Go,,1,2807447,230096,1,1
23,26AP27-CPBlock-Saturday-12,29686783,23 W Lakeshore To Clarkson Go,,1,2807445,230096,1,1
23,26AP27-CPBlock-Saturday-12,29686784,23 W Lakeshore To Clarkson Go,,1,2807444,230096,1,1
23,26AP27-CPBlock-Saturday-12,29686785,23 W Lakeshore To Clarkson Go,,1,2807446,230096,1,1
23,26AP27-CPBlock-Saturday-12,29686786,23 W Lakeshore To Clarkson Go,,1,2807447,230096,1,1
23,26AP27-CPBlock-Saturday-12,29686787,23 W Lakeshore To Clarkson Go,,1,2807445,230096,1,1
23,26AP27-CPBlock-Saturday-12,29686788,23 W Lakeshore To Clarkson Go,,1,2807444,230096,1,1
23,26AP27-CPBlock-Saturday-12,29686789,23 W Lakeshore To Clarkson Go,,1,2807446,230096,1,1
